repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,mean_strict_incremental_episode_detected,strict_incremental_episode_detected_valid_observations,mean_strict_incremental_detection_delay_weeks,strict_incremental_detection_delay_weeks_valid_observations,mean_reference_alarm_burden,reference_alarm_burden_valid_observations,mean_incremental_alarm_duration_weeks,incremental_alarm_duration_weeks_valid_observations,mean_incremental_spillover_weeks,incremental_spillover_weeks_valid_observations,mean_total_operational_episode_detected,total_operational_episode_detected_valid_observations,mean_reference_alarm_overlap_fraction,reference_alarm_overlap_fraction_valid_observations,mean_incremental_boundary_overlap,incremental_boundary_overlap_valid_observations,mean_pair_unevaluable_fraction,pair_unevaluable_fraction_valid_observations,mean_injection_relative_precision,injection_relative_precision_valid_observations,mean_injection_relative_false_alarm_rate,injection_relative_false_alarm_rate_valid_observations,mean_incremental_detected_within_0w_post,incremental_detected_within_0w_post_valid_observations,mean_incremental_detected_within_1w_post,incremental_detected_within_1w_post_valid_observations,mean_incremental_detected_within_2w_post,incremental_detected_within_2w_post_valid_observations,mean_incremental_detected_within_4w_post,incremental_detected_within_4w_post_valid_observations
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,high,4,observed,none,100,1.0,100,1.07,100,0.13333333333333325,100,2.73,100,0.08,100,1.0,100,0.095,100,0.6605000000000001,100,0.021739130434782653,100,0.39629365079365064,100,0.11505226480836239,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,high,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,high,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,13,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,high,4,observed,none,100,0.13,100,1.9230769230769231,13,0.3333333333333329,100,0.29,100,0.03,100,0.13,100,0.0025,100,0.8461538461538461,13,0.8695652173913027,100,0.11666666666666667,90,0.27966666666666634,100,0.13,100,0.13,100,0.13,100,0.13,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,high,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,13,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,high,4,observed,none,100,1.0,100,1.17,100,0.06521739130434773,100,6.01,100,3.24,100,1.0,100,0.0375,100,0.39254365079365067,100,0.0,100,0.332872655122655,100,0.1449999999999998,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.81,100,1.345679012345679,81,0.13333333333333325,100,1.64,100,0.04,100,0.81,100,0.13,100,0.39966666666666667,100,0.021739130434782653,100,0.3066587301587301,100,0.109198606271777,100,0.81,100,0.81,100,0.81,100,0.81,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0221739130434783,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.01,100,1.0,1,0.0,99,0.01,100,0.0,100,0.01,100,0.0,100,0.017857142857142856,14,0.8823913043478251,100,1.0,1,0.0,99,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.14,100,1.2142857142857142,14,0.38148148148148125,99,0.32,100,0.02,100,0.14,100,0.0225,100,0.6071428571428571,14,0.8828260869565208,100,0.15833333333333333,80,0.2343434343434342,99,0.14,100,0.14,100,0.14,100,0.14,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.02,100,1.0,2,0.0,99,0.03,100,0.0,100,0.02,100,0.0,100,0.05357142857142857,14,0.8828260869565208,100,1.0,2,0.0,99,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,medium,4,low_volume,none,100,0.83,100,2.1204819277108435,83,0.06521739130434773,100,2.45,100,0.97,100,0.83,100,0.06,100,0.3068571428571427,100,0.0,100,0.3059126984126983,100,0.08880952380952369,100,0.83,100,0.86,100,0.86,100,0.9,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.34,100,0.8529411764705882,34,0.14014600706596342,100,0.48,100,0.0,100,0.48,100,0.1383333333333333,100,0.2619047619047619,77,0.31217391304347863,100,0.14002380952380952,100,0.13782282471762605,100,0.34,100,0.34,100,0.34,100,0.34,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,9,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.04,100,1.25,4,0.35244444444444417,75,0.05,100,0.0,100,0.04,100,0.0,100,0.5333333333333333,5,0.9141304347826081,100,0.0547945205479452,73,0.37230046948356776,71,0.04,100,0.04,100,0.04,100,0.04,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,75,0.0,100,0.0,100,0.0,100,0.0,100,0.0,5,0.9141304347826081,100,,0,0.0,71,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,medium,4,observed,controlled,100,0.62,100,2.3225806451612905,62,0.06521739130434773,100,1.43,100,0.45,100,0.63,100,0.0625,100,0.22466666666666663,100,0.0,100,0.23514285714285715,100,0.07595238095238085,100,0.62,100,0.66,100,0.66,100,0.7,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,low,8,observed,none,100,0.24,100,2.2083333333333335,24,0.13333333333333325,100,0.36,100,0.0,100,0.55,100,0.11071428571428571,100,0.045,100,0.021739130434782653,100,0.20248809523809516,100,0.10310099573257475,100,0.24,100,0.24,100,0.24,100,0.24,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,low,8,observed,none,100,0.02,100,3.0,2,0.3333333333333329,100,0.02,100,0.0,100,0.02,100,0.006666666666666666,100,0.0196078431372549,17,0.8695652173913027,100,0.028169014084507043,71,0.23469387755102025,98,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,low,8,observed,none,100,0.54,100,4.37037037037037,54,0.06521739130434773,100,1.03,100,0.25,100,0.54,100,0.06875,100,0.09569444444444442,100,0.0,100,0.283,100,0.07105263157894728,100,0.54,100,0.59,100,0.59,100,0.61,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,100,0.75,100,1.2,75,0.13333333333333325,100,2.07,100,0.0,100,0.83,100,0.12374999999999999,100,0.25999999999999995,100,0.021739130434782653,100,0.3828968253968255,100,0.10169274537695594,100,0.75,100,0.75,100,0.75,100,0.75,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,95,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,observed,none,100,0.11,100,3.3636363636363638,11,0.3333333333333329,100,0.32,100,0.0,100,0.11,100,0.016666666666666666,100,0.4555555555555556,15,0.8695652173913027,100,0.14102564102564102,78,0.23508771929824548,95,0.11,100,0.11,100,0.11,100,0.11,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,95,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,medium,8,observed,none,100,1.0,100,2.89,100,0.06521739130434773,100,6.62,100,1.89,100,1.0,100,0.05625,100,0.48883216783216815,100,0.0,100,0.5431547896547899,100,0.1168421052631579,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,high,8,observed,none,100,1.0,100,1.22,100,0.13333333333333325,100,3.83,100,0.0,100,1.0,100,0.12821428571428573,100,0.4808928571428572,100,0.021739130434782653,100,0.5371309523809528,100,0.10339971550497871,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,high,8,observed,none,100,0.14,100,3.5714285714285716,14,0.3333333333333329,100,0.46,100,0.0,100,0.14,100,0.020666666666666663,100,0.623529411764706,17,0.8695652173913027,100,0.16279069767441862,86,0.2448979591836733,98,0.14,100,0.14,100,0.14,100,0.14,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,high,8,observed,none,100,1.0,100,1.23,100,0.06521739130434773,100,9.98,100,3.56,100,1.0,100,0.06375,100,0.5653966311466314,100,0.0,100,0.5500496350055177,100,0.15921052631578947,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.78,100,1.0512820512820513,78,0.13333333333333325,100,2.11,100,0.0,100,0.87,100,0.12678571428571428,100,0.2642857142857143,100,0.021739130434782653,100,0.3838412698412699,100,0.10477951635846379,100,0.78,100,0.78,100,0.78,100,0.78,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.04,100,5.0,4,0.0,100,0.06,100,0.02,100,0.04,100,0.0,100,0.005,100,0.029347826086956567,100,0.8,5,0.0006451612903225806,100,0.04,100,0.04,100,0.05,100,0.05,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.0,100,,0,0.0,89,0.0,100,0.0,100,0.0,100,0.0,100,0.0,7,0.896086956521738,100,,0,0.0,85,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.05,100,3.0,5,0.42996254681647916,89,0.14,100,0.0,100,0.05,100,0.0225,100,0.369047619047619,7,0.8999999999999989,100,0.07042253521126761,71,0.2752941176470587,85,0.05,100,0.05,100,0.05,100,0.05,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,low_volume,none,100,0.01,100,3.0,1,0.0,89,0.01,100,0.0,100,0.01,100,0.0,100,0.023809523809523808,7,0.8999999999999989,100,1.0,1,0.0,85,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,medium,8,low_volume,none,100,1.0,100,2.63,100,0.06521739130434773,100,6.79,100,1.81,100,1.0,100,0.06125,100,0.5165709013209014,100,0.0,100,0.5654130036630036,100,0.1136842105263158,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.47,100,1.0,47,0.14308408334697134,100,0.8,100,0.0,100,0.49,100,0.05683333333333333,100,0.34145299145299146,78,0.3591304347826088,100,0.15524206349206351,100,0.1446330419444028,100,0.47,100,0.47,100,0.47,100,0.47,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,19,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.03,100,3.6666666666666665,3,0.4105820105820105,63,0.05,100,0.0,100,0.03,100,0.0,100,1.0,3,0.9308695652173907,100,0.04838709677419355,62,0.41444444444444434,60,0.03,100,0.03,100,0.03,100,0.03,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,latency_log,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,63,0.0,100,0.0,100,0.0,100,0.0,100,0.0,3,0.9308695652173907,100,,0,0.0,60,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,latency_log,1,medium,8,observed,controlled,100,1.0,100,3.6,100,0.06521739130434773,100,6.03,100,1.8,100,1.0,100,0.02875,100,0.4395429292929293,100,0.0,100,0.4879354256854256,100,0.1202631578947368,100,1.0,100,1.0,100,1.0,100,1.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.13,100,0.13,100,0.0,98,0.021739130434782653,100,0.021666666666666664,100,0.133348484848485,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.03,100,0.03,100,0.0,15,0.8695652173913027,100,0.015,100,0.33733333333333293,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,low,1,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.06,100,0.06,100,0.0,100,0.0,100,0.019999999999999997,100,0.0653333333333333,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.12,100,0.12,100,0.0,97,0.021739130434782653,100,0.02,100,0.1335454545454547,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.03,100,0.03,100,0.0,12,0.8695652173913027,100,0.015,100,0.335333333333333,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,1,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.04,100,0.04,100,0.0,100,0.0,100,0.013333333333333332,100,0.06577777777777775,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.13,100,0.13,100,0.0,98,0.021739130434782653,100,0.021666666666666664,100,0.133348484848485,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,high,1,observed,none,100,0.01,100,0.0,1,0.0,100,0.01,100,0.0,100,0.01,100,0.0,100,0.01020408163265306,98,0.021739130434782653,100,1.0,1,0.0,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,14,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.03,100,0.03,100,0.0,14,0.8695652173913027,100,0.015,100,0.3366666666666663,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,14,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,high,1,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.05,100,0.05,100,0.0,100,0.0,100,0.016666666666666666,100,0.06555555555555552,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.13,100,0.13,100,0.0,97,0.021739130434782653,100,0.021666666666666664,100,0.133318181818182,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.01,100,0.0,1,0.0,100,0.01,100,0.0,100,0.01,100,0.0,100,0.010309278350515464,97,0.021739130434782653,100,1.0,1,0.0,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8717391304347812,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.33999999999999964,100,0.0,100,0.0,100,0.03,100,0.03,100,0.0,10,0.8717391304347812,100,0.015,100,0.3406666666666663,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8717391304347812,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,1,low_volume,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.03,100,0.04,100,0.0,100,0.0,100,0.01,100,0.06577777777777774,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.16,100,0.16,100,0.0,97,0.021739130434782653,100,0.02666666666666666,100,0.13263636363636377,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.3043478260869568,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,11,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.34216867469879475,83,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.903695652173912,100,0.0,76,0.34216867469879475,83,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.0,83,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.903695652173912,100,,0,0.0,83,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,1,observed,controlled,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.07,100,0.07,100,0.0,100,0.0,100,0.02333333333333333,100,0.06511111111111106,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.23,100,0.155,100,0.0,100,0.021739130434782653,100,0.05166666666666665,100,0.13229386892177605,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,13,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.08,100,0.055,100,0.0,13,0.8695652173913027,100,0.055,100,0.3274999999999996,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,13,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,low,2,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.07,100,0.045,100,0.0,100,0.0,100,0.029999999999999995,100,0.06613636363636374,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.14,100,0.095,100,0.0,100,0.021739130434782653,100,0.03166666666666666,100,0.1351162790697676,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,2,observed,none,100,0.01,100,1.0,1,0.0,100,0.01,100,0.0,100,0.01,100,0.0,100,0.005,100,0.021739130434782653,100,1.0,1,0.0,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8695652173913027,100,0.0,100,0.3499999999999998,100,0.0,100,0.0,100,0.0,100,0.0,100
