owner,repo,repo_full,pr_number,created_at,merged_at,closed_at,state,is_draft,additions,deletions,changed_files,commit_count,author,merge_sha,first_review_at,review_count,created_at_dt,merged_at_dt,closed_at_dt,first_review_dt,done_at_dt,is_merged,pr_cycle_hours,review_latency_hours,review_duration_hours,pr_churn
docker,cli,docker/cli,5372,2024-08-26T12:44:26Z,2024-08-26T15:06:00Z,2024-08-26T15:06:00Z,MERGED,False,22,22,8,4,thaJeztah,5d17c29eb294a4bf1fcaccf0a46e2ebfc7a1d831,2024-08-26T13:19:18Z,2,2024-08-26 12:44:26+00:00,2024-08-26 15:06:00+00:00,2024-08-26 15:06:00+00:00,2024-08-26 13:19:18+00:00,2024-08-26 15:06:00+00:00,True,2.3594444444444442,0.5811111111111111,1.7783333333333333,44
docker,cli,docker/cli,5371,2024-08-26T12:02:24Z,2024-08-26T12:33:00Z,2024-08-26T12:33:00Z,MERGED,False,4,4,3,1,vvoland,f042ddb5c9d7ba3b5e1352178cc59111bfd4e8f6,2024-08-26T12:32:51Z,1,2024-08-26 12:02:24+00:00,2024-08-26 12:33:00+00:00,2024-08-26 12:33:00+00:00,2024-08-26 12:32:51+00:00,2024-08-26 12:33:00+00:00,True,0.51,0.5075,0.0025,8
docker,cli,docker/cli,5370,2024-08-26T11:57:52Z,2024-08-26T12:38:08Z,2024-08-26T12:38:08Z,MERGED,False,22,22,8,4,thaJeztah,3826f5ad73f610e1ddbf6a4871d87657f525c6a7,2024-08-26T12:34:16Z,2,2024-08-26 11:57:52+00:00,2024-08-26 12:38:08+00:00,2024-08-26 12:38:08+00:00,2024-08-26 12:34:16+00:00,2024-08-26 12:38:08+00:00,True,0.6711111111111111,0.6066666666666667,0.06444444444444444,44
docker,cli,docker/cli,5368,2024-08-22T13:19:56Z,2024-08-22T16:01:29Z,2024-08-22T16:01:29Z,MERGED,False,1,1,1,1,dvdksn,7a82aeeebaa16e53450df8bd09fc746766fe99e3,2024-08-22T15:45:53Z,1,2024-08-22 13:19:56+00:00,2024-08-22 16:01:29+00:00,2024-08-22 16:01:29+00:00,2024-08-22 15:45:53+00:00,2024-08-22 16:01:29+00:00,True,2.6925,2.4325,0.26,2
docker,cli,docker/cli,5366,2024-08-21T09:42:26Z,2024-08-21T13:22:02Z,2024-08-21T13:22:02Z,MERGED,False,101,193,56,1,dvdksn,fb20f009f796968dbd51775159c3772da9f9862a,2024-08-21T13:08:32Z,1,2024-08-21 09:42:26+00:00,2024-08-21 13:22:02+00:00,2024-08-21 13:22:02+00:00,2024-08-21 13:08:32+00:00,2024-08-21 13:22:02+00:00,True,3.66,3.435,0.225,294
docker,cli,docker/cli,5365,2024-08-21T09:08:13Z,2024-08-22T12:23:11Z,2024-08-22T12:23:11Z,MERGED,False,13,1,2,1,vvoland,5805df020525620cece5147367a50521b10b89b7,2024-08-21T09:44:02Z,3,2024-08-21 09:08:13+00:00,2024-08-22 12:23:11+00:00,2024-08-22 12:23:11+00:00,2024-08-21 09:44:02+00:00,2024-08-22 12:23:11+00:00,True,27.249444444444446,0.5969444444444445,26.6525,14
docker,cli,docker/cli,5363,2024-08-20T15:39:06Z,2024-08-20T15:51:15Z,2024-08-20T15:51:15Z,MERGED,False,13,1,2,1,akerouanton,d47c36debb4221194b98fa0f72573669e6ac0bc7,2024-08-20T15:47:17Z,2,2024-08-20 15:39:06+00:00,2024-08-20 15:51:15+00:00,2024-08-20 15:51:15+00:00,2024-08-20 15:47:17+00:00,2024-08-20 15:51:15+00:00,True,0.2025,0.1363888888888889,0.0661111111111111,14
docker,cli,docker/cli,5362,2024-08-20T11:53:02Z,2024-08-20T14:11:01Z,2024-08-20T14:11:01Z,MERGED,False,133,1,4,2,laurazard,cabd410a1a063c1124956cb6f0acf0c7479d2c52,2024-08-20T12:28:54Z,2,2024-08-20 11:53:02+00:00,2024-08-20 14:11:01+00:00,2024-08-20 14:11:01+00:00,2024-08-20 12:28:54+00:00,2024-08-20 14:11:01+00:00,True,2.299722222222222,0.5977777777777777,1.7019444444444445,134
docker,cli,docker/cli,5361,2024-08-20T10:51:29Z,2024-08-20T11:31:07Z,2024-08-20T11:31:07Z,MERGED,False,133,1,4,2,laurazard,986b077a536598d63df651dbfb78cfd7c29473b0,2024-08-20T11:08:50Z,2,2024-08-20 10:51:29+00:00,2024-08-20 11:31:07+00:00,2024-08-20 11:31:07+00:00,2024-08-20 11:08:50+00:00,2024-08-20 11:31:07+00:00,True,0.6605555555555556,0.2891666666666667,0.3713888888888889,134
docker,cli,docker/cli,5360,2024-08-20T10:35:53Z,2024-08-22T13:17:46Z,2024-08-22T13:17:46Z,MERGED,False,1,1,1,1,dvdksn,436080b887c5ec48f9f802ab9085b0131c152a85,2024-08-20T10:54:51Z,1,2024-08-20 10:35:53+00:00,2024-08-22 13:17:46+00:00,2024-08-22 13:17:46+00:00,2024-08-20 10:54:51+00:00,2024-08-22 13:17:46+00:00,True,50.698055555555555,0.3161111111111111,50.38194444444444,2
docker,cli,docker/cli,5359,2024-08-19T15:40:39Z,,2024-09-11T10:34:30Z,CLOSED,False,8,0,1,2,Javiery3889,,2024-08-30T09:47:50Z,9,2024-08-19 15:40:39+00:00,,2024-09-11 10:34:30+00:00,2024-08-30 09:47:50+00:00,2024-09-11 10:34:30+00:00,False,546.8975,258.1197222222222,288.77777777777777,8
docker,cli,docker/cli,5358,2024-08-19T11:28:29Z,2024-08-19T11:47:05Z,2024-08-19T11:47:05Z,MERGED,False,24,7,1,1,vvoland,a0d7f0dbd3bd0f4e9c8a27c597ff16d5b35df160,2024-08-19T11:43:10Z,1,2024-08-19 11:28:29+00:00,2024-08-19 11:47:05+00:00,2024-08-19 11:47:05+00:00,2024-08-19 11:43:10+00:00,2024-08-19 11:47:05+00:00,True,0.31,0.24472222222222223,0.06527777777777778,31
docker,cli,docker/cli,5357,2024-08-19T10:28:30Z,,2025-01-22T12:49:51Z,CLOSED,False,13,0,1,1,vvoland,,,0,2024-08-19 10:28:30+00:00,,2025-01-22 12:49:51+00:00,,2025-01-22 12:49:51+00:00,False,3746.3558333333335,,,13
docker,cli,docker/cli,5356,2024-08-19T10:22:42Z,2024-08-19T10:46:08Z,2024-08-19T10:46:08Z,MERGED,False,24,7,1,1,vvoland,b06db58d8deaeca7e8f0766ca3545077e61fdff9,2024-08-19T10:33:56Z,2,2024-08-19 10:22:42+00:00,2024-08-19 10:46:08+00:00,2024-08-19 10:46:08+00:00,2024-08-19 10:33:56+00:00,2024-08-19 10:46:08+00:00,True,0.39055555555555554,0.18722222222222223,0.20333333333333334,31
docker,cli,docker/cli,5354,2024-08-16T17:00:46Z,2024-08-16T17:39:57Z,2024-08-16T17:39:57Z,MERGED,False,266,23,10,1,vvoland,f90dc28f1e07ee3962473f828f34f7944f851e2b,2024-08-16T17:39:50Z,1,2024-08-16 17:00:46+00:00,2024-08-16 17:39:57+00:00,2024-08-16 17:39:57+00:00,2024-08-16 17:39:50+00:00,2024-08-16 17:39:57+00:00,True,0.6530555555555555,0.6511111111111111,0.0019444444444444444,289
docker,cli,docker/cli,5353,2024-08-16T15:33:56Z,2024-08-16T17:51:04Z,2024-08-16T17:51:04Z,MERGED,False,404,0,4,9,vvoland,60ce3fbc966b952e990d53cc466274ad709ce045,2024-08-16T17:44:33Z,2,2024-08-16 15:33:56+00:00,2024-08-16 17:51:04+00:00,2024-08-16 17:51:04+00:00,2024-08-16 17:44:33+00:00,2024-08-16 17:51:04+00:00,True,2.2855555555555553,2.1769444444444446,0.10861111111111112,404
docker,cli,docker/cli,5352,2024-08-16T14:38:12Z,2024-08-16T14:56:09Z,2024-08-16T14:56:09Z,MERGED,False,10,4,1,2,vvoland,8675f4c177a6d0d783ed984ce86c676202c019eb,2024-08-16T14:53:47Z,2,2024-08-16 14:38:12+00:00,2024-08-16 14:56:09+00:00,2024-08-16 14:56:09+00:00,2024-08-16 14:53:47+00:00,2024-08-16 14:56:09+00:00,True,0.2991666666666667,0.25972222222222224,0.03944444444444444,14
docker,cli,docker/cli,5351,2024-08-16T13:12:26Z,2024-08-16T16:12:10Z,2024-08-16T16:12:10Z,MERGED,False,46,0,2,1,laurazard,7227402d94b1ae6b736cc50e9db69bbb27255224,2024-08-16T14:56:26Z,1,2024-08-16 13:12:26+00:00,2024-08-16 16:12:10+00:00,2024-08-16 16:12:10+00:00,2024-08-16 14:56:26+00:00,2024-08-16 16:12:10+00:00,True,2.9955555555555557,1.7333333333333334,1.2622222222222221,46
docker,cli,docker/cli,5350,2024-08-16T09:05:03Z,2024-08-21T09:39:45Z,2024-08-21T09:39:46Z,MERGED,False,101,193,56,1,dvdksn,35626bae8a8e3ab9e820965fe559188e0ad9ba98,2024-08-19T12:17:30Z,3,2024-08-16 09:05:03+00:00,2024-08-21 09:39:45+00:00,2024-08-21 09:39:46+00:00,2024-08-19 12:17:30+00:00,2024-08-21 09:39:45+00:00,True,120.57833333333333,75.2075,45.37083333333333,294
docker,cli,docker/cli,5349,2024-08-15T22:39:21Z,2024-08-16T16:13:24Z,2024-08-16T16:13:24Z,MERGED,False,11898,72,63,4,laurazard,c5e733becc5c47730ac2b54a7b6fd44a741acd57,2024-08-16T10:46:08Z,1,2024-08-15 22:39:21+00:00,2024-08-16 16:13:24+00:00,2024-08-16 16:13:24+00:00,2024-08-16 10:46:08+00:00,2024-08-16 16:13:24+00:00,True,17.5675,12.113055555555556,5.454444444444444,11970
docker,cli,docker/cli,5348,2024-08-13T10:18:46Z,2024-08-19T15:48:56Z,2024-08-19T15:48:56Z,MERGED,False,1,1,1,1,dvdksn,cf0192351986f143a514bf5fefd0e15b94157df3,2024-08-19T15:28:57Z,2,2024-08-13 10:18:46+00:00,2024-08-19 15:48:56+00:00,2024-08-19 15:48:56+00:00,2024-08-19 15:28:57+00:00,2024-08-19 15:48:56+00:00,True,149.50277777777777,149.16972222222222,0.33305555555555555,2
docker,cli,docker/cli,5347,2024-08-13T09:49:07Z,2024-08-19T11:13:32Z,2024-08-19T11:13:32Z,MERGED,False,1,1,1,1,dvdksn,0be9e2faaa72e6b8335ed6342f98103d3b2f643f,2024-08-13T14:58:19Z,2,2024-08-13 09:49:07+00:00,2024-08-19 11:13:32+00:00,2024-08-19 11:13:32+00:00,2024-08-13 14:58:19+00:00,2024-08-19 11:13:32+00:00,True,145.40694444444443,5.153333333333333,140.2536111111111,2
docker,cli,docker/cli,5345,2024-08-12T15:30:07Z,2024-08-13T09:38:44Z,2024-08-13T09:38:44Z,MERGED,False,2,2,1,1,thaJeztah,35666cf7cbd9dbca05e3ffc9da194e1b2e1e7a67,2024-08-13T09:36:56Z,1,2024-08-12 15:30:07+00:00,2024-08-13 09:38:44+00:00,2024-08-13 09:38:44+00:00,2024-08-13 09:36:56+00:00,2024-08-13 09:38:44+00:00,True,18.14361111111111,18.113611111111112,0.03,4
docker,cli,docker/cli,5344,2024-08-12T09:19:25Z,2024-08-15T07:29:45Z,2024-08-15T07:29:45Z,MERGED,False,11889,60,62,5,laurazard,bbce5a0afa3e7237543174d1b370a5076a813b55,2024-08-12T09:27:07Z,38,2024-08-12 09:19:25+00:00,2024-08-15 07:29:45+00:00,2024-08-15 07:29:45+00:00,2024-08-12 09:27:07+00:00,2024-08-15 07:29:45+00:00,True,70.17222222222222,0.12833333333333333,70.04388888888889,11949
docker,cli,docker/cli,5343,2024-08-11T15:03:42Z,2024-08-12T08:11:43Z,2024-08-12T08:11:43Z,MERGED,False,21,21,9,2,dvdksn,33573e20bc70f1978d847695bed3bfc65c0a02e8,2024-08-12T08:08:26Z,2,2024-08-11 15:03:42+00:00,2024-08-12 08:11:43+00:00,2024-08-12 08:11:43+00:00,2024-08-12 08:08:26+00:00,2024-08-12 08:11:43+00:00,True,17.13361111111111,17.07888888888889,0.05472222222222222,42
docker,cli,docker/cli,5342,2024-08-11T14:44:27Z,2024-08-12T08:10:05Z,2024-08-12T08:10:05Z,MERGED,False,21,21,9,1,dvdksn,211a5403b3671787c62db68cde3208f6fa95661a,2024-08-12T08:07:50Z,2,2024-08-11 14:44:27+00:00,2024-08-12 08:10:05+00:00,2024-08-12 08:10:05+00:00,2024-08-12 08:07:50+00:00,2024-08-12 08:10:05+00:00,True,17.427222222222223,17.389722222222222,0.0375,42
docker,cli,docker/cli,5341,2024-08-09T17:53:45Z,2024-08-12T09:58:10Z,2024-08-12T09:58:10Z,MERGED,False,1,1,1,1,thaJeztah,32ac720d7aab2f6a75a5003d98816e4e1e96c4a6,2024-08-12T09:57:56Z,1,2024-08-09 17:53:45+00:00,2024-08-12 09:58:10+00:00,2024-08-12 09:58:10+00:00,2024-08-12 09:57:56+00:00,2024-08-12 09:58:10+00:00,True,64.0736111111111,64.06972222222223,0.0038888888888888888,2
docker,cli,docker/cli,5340,2024-08-09T17:53:38Z,2024-08-12T09:58:07Z,2024-08-12T09:58:07Z,MERGED,False,1,1,1,1,thaJeztah,dea625ceff636ba827ae45eeacc934954163e8ea,2024-08-12T09:58:01Z,1,2024-08-09 17:53:38+00:00,2024-08-12 09:58:07+00:00,2024-08-12 09:58:07+00:00,2024-08-12 09:58:01+00:00,2024-08-12 09:58:07+00:00,True,64.07472222222222,64.07305555555556,0.0016666666666666668,2
docker,cli,docker/cli,5339,2024-08-09T17:53:31Z,2024-08-12T09:57:36Z,2024-08-12T09:57:36Z,MERGED,False,1,1,1,1,thaJeztah,1f80c54b51e5c98a1bf83e7e78f4cb3907526577,2024-08-12T09:57:25Z,1,2024-08-09 17:53:31+00:00,2024-08-12 09:57:36+00:00,2024-08-12 09:57:36+00:00,2024-08-12 09:57:25+00:00,2024-08-12 09:57:36+00:00,True,64.06805555555556,64.065,0.0030555555555555557,2
docker,cli,docker/cli,5338,2024-08-09T16:21:09Z,2024-08-09T17:11:04Z,2024-08-09T17:11:04Z,MERGED,False,1,1,1,1,dvdksn,fc3e949a6694a46ef579e44e64520da1aaa98f97,2024-08-09T16:29:45Z,1,2024-08-09 16:21:09+00:00,2024-08-09 17:11:04+00:00,2024-08-09 17:11:04+00:00,2024-08-09 16:29:45+00:00,2024-08-09 17:11:04+00:00,True,0.8319444444444445,0.14333333333333334,0.6886111111111111,2
docker,cli,docker/cli,5337,2024-08-09T08:48:55Z,2024-08-09T18:03:37Z,2024-08-09T18:03:37Z,MERGED,False,15,0,2,1,vvoland,f62c68eeddb07476b75216d51de3372216e4076f,2024-08-09T18:03:08Z,1,2024-08-09 08:48:55+00:00,2024-08-09 18:03:37+00:00,2024-08-09 18:03:37+00:00,2024-08-09 18:03:08+00:00,2024-08-09 18:03:37+00:00,True,9.245,9.236944444444445,0.008055555555555555,15
docker,cli,docker/cli,5336,2024-08-09T08:46:14Z,2024-08-09T18:02:39Z,2024-08-09T18:02:39Z,MERGED,False,54,0,6,1,vvoland,ac68396abb3db06746f9bd3b12d6c96033323c16,2024-08-09T18:02:33Z,1,2024-08-09 08:46:14+00:00,2024-08-09 18:02:39+00:00,2024-08-09 18:02:39+00:00,2024-08-09 18:02:33+00:00,2024-08-09 18:02:39+00:00,True,9.27361111111111,9.271944444444445,0.0016666666666666668,54
docker,cli,docker/cli,5335,2024-08-09T08:45:15Z,2024-08-09T08:54:36Z,2024-08-09T08:54:36Z,MERGED,False,54,0,6,1,vvoland,096e42b36691a965688ae24280a323e90823afdb,2024-08-09T08:54:30Z,1,2024-08-09 08:45:15+00:00,2024-08-09 08:54:36+00:00,2024-08-09 08:54:36+00:00,2024-08-09 08:54:30+00:00,2024-08-09 08:54:36+00:00,True,0.15583333333333332,0.15416666666666667,0.0016666666666666668,54
docker,cli,docker/cli,5334,2024-08-09T08:42:56Z,2024-08-09T08:48:38Z,2024-08-09T08:48:38Z,MERGED,False,106,114,12,1,vvoland,30c795119283b5cbd38e4c717b0742fc18be7cd7,2024-08-09T08:48:31Z,1,2024-08-09 08:42:56+00:00,2024-08-09 08:48:38+00:00,2024-08-09 08:48:38+00:00,2024-08-09 08:48:31+00:00,2024-08-09 08:48:38+00:00,True,0.095,0.09305555555555556,0.0019444444444444444,220
docker,cli,docker/cli,5333,2024-08-08T12:13:19Z,2024-08-12T11:34:32Z,2024-08-12T11:34:32Z,MERGED,False,270,131,23,2,thaJeztah,d01f264bccd8bed2e3c038054a04b99533478ab8,2024-08-12T11:19:57Z,1,2024-08-08 12:13:19+00:00,2024-08-12 11:34:32+00:00,2024-08-12 11:34:32+00:00,2024-08-12 11:19:57+00:00,2024-08-12 11:34:32+00:00,True,95.3536111111111,95.11055555555555,0.24305555555555555,401
docker,cli,docker/cli,5332,2024-08-08T11:40:14Z,2024-08-09T07:45:24Z,2024-08-09T07:45:24Z,MERGED,False,218,11,9,1,thaJeztah,c537fb9f4879076fcb7a9df455885c0760db1060,2024-08-09T07:45:19Z,1,2024-08-08 11:40:14+00:00,2024-08-09 07:45:24+00:00,2024-08-09 07:45:24+00:00,2024-08-09 07:45:19+00:00,2024-08-09 07:45:24+00:00,True,20.086111111111112,20.084722222222222,0.001388888888888889,229
docker,cli,docker/cli,5331,2024-08-08T11:22:13Z,2024-10-10T15:33:08Z,2024-10-10T15:33:08Z,MERGED,False,262,30,14,3,vvoland,f483aacd6bedb381472f6c0c1c372c25238e1533,2024-09-24T13:01:23Z,29,2024-08-08 11:22:13+00:00,2024-10-10 15:33:08+00:00,2024-10-10 15:33:08+00:00,2024-09-24 13:01:23+00:00,2024-10-10 15:33:08+00:00,True,1516.1819444444445,1129.6527777777778,386.52916666666664,292
docker,cli,docker/cli,5330,2024-08-08T09:45:05Z,2024-08-08T10:09:30Z,2024-08-08T10:09:30Z,MERGED,False,279,18,11,1,vvoland,7fc8802889ea2226cd1ffcb097b3dca9ce7f5dfc,2024-08-08T10:05:45Z,2,2024-08-08 09:45:05+00:00,2024-08-08 10:09:30+00:00,2024-08-08 10:09:30+00:00,2024-08-08 10:05:45+00:00,2024-08-08 10:09:30+00:00,True,0.40694444444444444,0.34444444444444444,0.0625,297
docker,cli,docker/cli,5327,2024-08-07T13:07:31Z,2024-08-07T15:16:00Z,2024-08-07T15:16:00Z,MERGED,False,15,0,2,1,laurazard,0052d2ce05331a83e1f47e9dc5fa97449bac6017,2024-08-07T14:26:43Z,1,2024-08-07 13:07:31+00:00,2024-08-07 15:16:00+00:00,2024-08-07 15:16:00+00:00,2024-08-07 14:26:43+00:00,2024-08-07 15:16:00+00:00,True,2.141388888888889,1.32,0.8213888888888888,15
docker,cli,docker/cli,5326,2024-08-07T10:05:52Z,2024-08-07T11:31:41Z,2024-08-07T11:31:41Z,MERGED,False,103,14,1,1,vvoland,5761e662f1f39ba871676166f2a4c7c68b30a1c0,2024-08-07T11:19:12Z,2,2024-08-07 10:05:52+00:00,2024-08-07 11:31:41+00:00,2024-08-07 11:31:41+00:00,2024-08-07 11:19:12+00:00,2024-08-07 11:31:41+00:00,True,1.4302777777777778,1.2222222222222223,0.20805555555555555,117
docker,cli,docker/cli,5325,2024-08-07T09:50:45Z,2024-08-08T11:27:04Z,2024-08-08T11:27:04Z,MERGED,False,7,7,7,1,vvoland,9593373f9e020d05fda8d7834083cc0daa3e37ef,2024-08-07T11:15:28Z,2,2024-08-07 09:50:45+00:00,2024-08-08 11:27:04+00:00,2024-08-08 11:27:04+00:00,2024-08-07 11:15:28+00:00,2024-08-08 11:27:04+00:00,True,25.60527777777778,1.4119444444444444,24.19333333333333,14
docker,cli,docker/cli,5324,2024-08-07T09:50:16Z,2024-08-07T10:01:32Z,2024-08-07T10:01:32Z,MERGED,False,7,7,7,1,vvoland,87c6624cb728e9a1c74e8141321ee70d8f67cb46,2024-08-07T10:00:28Z,1,2024-08-07 09:50:16+00:00,2024-08-07 10:01:32+00:00,2024-08-07 10:01:32+00:00,2024-08-07 10:00:28+00:00,2024-08-07 10:01:32+00:00,True,0.18777777777777777,0.17,0.017777777777777778,14
docker,cli,docker/cli,5323,2024-08-07T02:54:21Z,2024-08-09T17:46:24Z,2024-08-09T17:46:24Z,MERGED,False,1,1,1,1,jongwu,471862b1228cdecd2e68f140e79089fab139ae16,2024-08-09T17:45:56Z,1,2024-08-07 02:54:21+00:00,2024-08-09 17:46:24+00:00,2024-08-09 17:46:24+00:00,2024-08-09 17:45:56+00:00,2024-08-09 17:46:24+00:00,True,62.8675,62.859722222222224,0.0077777777777777776,2
docker,cli,docker/cli,5320,2024-08-06T23:30:43Z,2024-08-12T14:59:47Z,2024-08-12T14:59:47Z,MERGED,False,46,0,2,1,trajano,1a7b7dd7dd07454e44d55d67d6496e5b75112fee,2024-08-12T11:49:32Z,15,2024-08-06 23:30:43+00:00,2024-08-12 14:59:47+00:00,2024-08-12 14:59:47+00:00,2024-08-12 11:49:32+00:00,2024-08-12 14:59:47+00:00,True,135.48444444444445,132.3136111111111,3.1708333333333334,46
docker,cli,docker/cli,5316,2024-08-05T09:59:46Z,2024-08-08T09:48:43Z,2024-08-08T09:48:43Z,MERGED,False,44,0,1,1,thaJeztah,91b173e69fd16b1cddf5e1a4cb35927f5515d5fe,2024-08-05T10:27:12Z,2,2024-08-05 09:59:46+00:00,2024-08-08 09:48:43+00:00,2024-08-08 09:48:43+00:00,2024-08-05 10:27:12+00:00,2024-08-08 09:48:43+00:00,True,71.81583333333333,0.4572222222222222,71.35861111111112,44
docker,cli,docker/cli,5314,2024-08-02T14:13:07Z,,,OPEN,False,82,23,4,1,ehsan-salamati,,,0,2024-08-02 14:13:07+00:00,,,,,False,,,,105
docker,cli,docker/cli,5313,2024-08-01T20:57:26Z,,2024-08-01T20:59:21Z,CLOSED,False,185,38,5,3,ehsan-salamati,,,0,2024-08-01 20:57:26+00:00,,2024-08-01 20:59:21+00:00,,2024-08-01 20:59:21+00:00,False,0.03194444444444444,,,223
docker,cli,docker/cli,5312,2024-08-01T10:59:43Z,,2025-02-09T21:05:26Z,CLOSED,False,20,18,9,1,laurazard,,2024-08-01T11:04:25Z,6,2024-08-01 10:59:43+00:00,,2025-02-09 21:05:26+00:00,2024-08-01 11:04:25+00:00,2025-02-09 21:05:26+00:00,False,4618.0952777777775,0.07833333333333334,4618.016944444445,38
docker,cli,docker/cli,5311,2024-07-31T20:30:11Z,2024-08-02T10:25:21Z,2024-08-02T10:25:21Z,MERGED,False,4,4,3,1,thaJeztah,93ee2e6638566b4a7f72a1ea8736a3e91e383613,2024-08-02T10:25:03Z,1,2024-07-31 20:30:11+00:00,2024-08-02 10:25:21+00:00,2024-08-02 10:25:21+00:00,2024-08-02 10:25:03+00:00,2024-08-02 10:25:21+00:00,True,37.919444444444444,37.91444444444444,0.005,8
docker,cli,docker/cli,5310,2024-07-31T12:20:51Z,2024-08-02T10:26:07Z,2024-08-02T10:26:07Z,MERGED,False,54,0,6,1,thaJeztah,78de7da6600d6ba98f135a52fc0de19bdb3a5177,2024-08-02T10:25:43Z,2,2024-07-31 12:20:51+00:00,2024-08-02 10:26:07+00:00,2024-08-02 10:26:07+00:00,2024-08-02 10:25:43+00:00,2024-08-02 10:26:07+00:00,True,46.08777777777778,46.08111111111111,0.006666666666666667,54
docker,cli,docker/cli,5307,2024-07-30T11:07:05Z,,,OPEN,True,94,0,4,1,laurazard,,2024-07-31T08:23:06Z,2,2024-07-30 11:07:05+00:00,,,2024-07-31 08:23:06+00:00,,False,,21.266944444444444,,94
docker,cli,docker/cli,5303,2024-07-26T14:07:53Z,2024-07-29T12:43:32Z,2024-07-29T12:43:32Z,MERGED,False,103,14,1,1,laurazard,ddd4c399305bb4fc9a290a2cd321b55df11280a6,2024-07-29T10:40:29Z,10,2024-07-26 14:07:53+00:00,2024-07-29 12:43:32+00:00,2024-07-29 12:43:32+00:00,2024-07-29 10:40:29+00:00,2024-07-29 12:43:32+00:00,True,70.59416666666667,68.54333333333334,2.0508333333333333,117
docker,cli,docker/cli,5302,2024-07-26T13:13:15Z,2024-07-26T15:21:35Z,2024-07-26T15:21:35Z,MERGED,False,18,9,3,1,laurazard,a35c363ffc352b7555bf5de4048c0aed9326be34,2024-07-26T15:19:35Z,2,2024-07-26 13:13:15+00:00,2024-07-26 15:21:35+00:00,2024-07-26 15:21:35+00:00,2024-07-26 15:19:35+00:00,2024-07-26 15:21:35+00:00,True,2.138888888888889,2.1055555555555556,0.03333333333333333,27
docker,cli,docker/cli,5298,2024-07-25T11:25:33Z,2024-07-25T11:37:19Z,2024-07-25T11:37:19Z,MERGED,False,1,2,1,1,laurazard,826fc32e82e23bb5f80e85d8777427c5f0c24b4d,2024-07-25T11:32:53Z,1,2024-07-25 11:25:33+00:00,2024-07-25 11:37:19+00:00,2024-07-25 11:37:19+00:00,2024-07-25 11:32:53+00:00,2024-07-25 11:37:19+00:00,True,0.19611111111111112,0.12222222222222222,0.07388888888888889,3
docker,cli,docker/cli,5297,2024-07-25T09:02:49Z,2024-07-26T13:11:01Z,2024-07-26T13:11:01Z,MERGED,False,19,17,3,1,laurazard,bc7e64d425c331b02e25f3fd43948c0f0c8dd368,2024-07-26T11:24:50Z,3,2024-07-25 09:02:49+00:00,2024-07-26 13:11:01+00:00,2024-07-26 13:11:01+00:00,2024-07-26 11:24:50+00:00,2024-07-26 13:11:01+00:00,True,28.136666666666667,26.366944444444446,1.7697222222222222,36
docker,cli,docker/cli,5296,2024-07-25T07:51:53Z,2024-07-25T07:59:38Z,2024-07-25T07:59:38Z,MERGED,False,39,1,3,1,vvoland,fd3157bf3562d5f666c22d60532085b031a4090d,2024-07-25T07:59:30Z,1,2024-07-25 07:51:53+00:00,2024-07-25 07:59:38+00:00,2024-07-25 07:59:38+00:00,2024-07-25 07:59:30+00:00,2024-07-25 07:59:38+00:00,True,0.12916666666666668,0.12694444444444444,0.0022222222222222222,40
docker,cli,docker/cli,5295,2024-07-24T23:46:36Z,2024-07-25T00:00:26Z,2024-07-25T00:00:27Z,MERGED,False,39,1,3,1,laurazard,788e99620d1aa1ca904f528849ab8a61968b34b9,2024-07-25T00:00:08Z,1,2024-07-24 23:46:36+00:00,2024-07-25 00:00:26+00:00,2024-07-25 00:00:27+00:00,2024-07-25 00:00:08+00:00,2024-07-25 00:00:26+00:00,True,0.23055555555555557,0.22555555555555556,0.005,40
docker,cli,docker/cli,5293,2024-07-24T11:20:30Z,2024-07-24T11:38:49Z,2024-07-24T11:38:49Z,MERGED,False,3,3,1,2,laurazard,2e506cbb101216c75efff10cdb9ccacdf1be9251,2024-07-24T11:22:08Z,2,2024-07-24 11:20:30+00:00,2024-07-24 11:38:49+00:00,2024-07-24 11:38:49+00:00,2024-07-24 11:22:08+00:00,2024-07-24 11:38:49+00:00,True,0.30527777777777776,0.02722222222222222,0.27805555555555556,6
docker,cli,docker/cli,5292,2024-07-24T11:17:17Z,2024-07-24T11:26:41Z,2024-07-24T11:26:41Z,MERGED,False,3,3,1,2,laurazard,32b99dd6a37523d2d79d451c56fe661cb3892994,2024-07-24T11:21:37Z,2,2024-07-24 11:17:17+00:00,2024-07-24 11:26:41+00:00,2024-07-24 11:26:41+00:00,2024-07-24 11:21:37+00:00,2024-07-24 11:26:41+00:00,True,0.15666666666666668,0.07222222222222222,0.08444444444444445,6
docker,cli,docker/cli,5291,2024-07-24T10:55:16Z,2024-07-24T11:03:56Z,2024-07-24T11:03:56Z,MERGED,False,2,2,1,1,laurazard,1e0f669b00a1d337fa54753df397768d420a98f4,2024-07-24T10:57:01Z,1,2024-07-24 10:55:16+00:00,2024-07-24 11:03:56+00:00,2024-07-24 11:03:56+00:00,2024-07-24 10:57:01+00:00,2024-07-24 11:03:56+00:00,True,0.14444444444444443,0.029166666666666667,0.11527777777777778,4
