scenario_id,repo_full,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status,unsupported_reason
S000039987,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,84,3393246914185406310,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039988,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,85,10044492233226284390,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000039989,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,86,5824994743093872937,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000039990,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,87,5477360833722952315,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000039991,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,88,6822102818831783658,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039992,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,89,11444563311616222003,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000039993,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,90,14627028889350779938,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000039994,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,91,579571008184015773,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039995,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,92,10543762370971653966,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039996,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,93,12780324057018190992,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039997,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,94,15774901042608984972,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039998,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,95,1837042594895551254,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000039999,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,96,12838324867348491694,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040000,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,97,12106936010983053928,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040001,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,98,8768827039515500179,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040002,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,observed,none,99,6148824438020828785,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040003,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,0,14069513053593742239,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040004,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,1,3011285528429443033,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040005,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,2,15013147737861472841,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040006,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,3,119764970953900800,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040007,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,4,17847239868460864169,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040008,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,5,16215900744116217220,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040009,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,6,17670560261335636357,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040010,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,7,908636753776440706,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040011,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,8,16511078565375736837,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040012,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,9,10996927927253118989,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040013,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,10,5839967531765821615,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040014,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,11,4388449359945328840,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040015,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,12,1077735936868401051,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040016,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,13,8607355675973319754,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040017,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,14,11754945775223790419,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040018,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,15,1288083700199061620,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040019,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,16,1103348587178688369,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040020,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,17,16151456653197713787,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040021,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,18,2756674658050162585,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040022,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,19,237660069411040116,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040023,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,20,3307121133295716144,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040024,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,21,6089667386078622058,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040025,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,22,17782691710432209806,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040026,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,23,10808544562057931647,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040027,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,24,4399562054273961038,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040028,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,25,1312984216891317528,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040029,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,26,5065534879107860688,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040030,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,27,18386039823709772539,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040031,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,28,15182087615970438839,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040032,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,29,8802873728958149559,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040033,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,30,10424750011595008498,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040034,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,31,16065527406357435129,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040035,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,32,12514603827225883197,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040036,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,33,2002348243499702181,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040037,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,34,33158649776129286,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040038,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,35,13973154530697935635,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040039,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,36,10266461908390731932,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040040,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,37,15392532122719732390,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040041,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,38,3969840429717333330,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040042,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,39,11935999155827418132,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040043,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,40,4463544523583983156,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040044,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,41,17354685872258933170,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040045,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,42,5664842959729667884,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040046,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,43,4814170913126593756,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040047,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,44,45344059171062911,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040048,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,45,18387872952178403168,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040049,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,46,5422996960740998334,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040050,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,47,11556741519546598801,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040051,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,48,8619784121115243659,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040052,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,49,3907971067093793631,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040053,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,50,2365258665743780486,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040054,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,51,3090915558405557554,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040055,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,52,1565428476984906296,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040056,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,53,13712210938772623064,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040057,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,54,16439464673392808410,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040058,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,55,8119605504739858617,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040059,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,56,7307301182372659245,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040060,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,57,18153034860400318233,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040061,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,58,34550961718183336,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040062,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,59,16464970367977732742,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
