repo_full,pr_number,from_state,to_state,start_at,stop_at,event,duration_hours,transition
pytest-dev/pytest,12054,0,1,2024-03-03 20:47:26+00:00,2024-03-03 20:54:24+00:00,1,0.11611111111111111,0->1
pytest-dev/pytest,12054,1,2,2024-03-03 20:54:24+00:00,2024-03-03 21:25:09+00:00,1,0.5125,1->2
pytest-dev/pytest,12055,0,2,2024-03-03 21:27:43+00:00,2024-03-03 21:29:47+00:00,1,0.034444444444444444,0->2
pytest-dev/pytest,12056,0,1,2024-03-04 03:25:36+00:00,2024-03-08 12:06:56+00:00,1,104.68888888888888,0->1
pytest-dev/pytest,12056,1,2,2024-03-08 12:06:56+00:00,2024-03-08 12:07:02+00:00,1,0.0016666666666666668,1->2
pytest-dev/pytest,12057,0,1,2024-03-04 03:47:22+00:00,2024-03-08 12:07:24+00:00,1,104.3338888888889,0->1
pytest-dev/pytest,12057,1,2,2024-03-08 12:07:24+00:00,2024-03-08 12:07:30+00:00,1,0.0016666666666666668,1->2
pytest-dev/pytest,12058,0,3,2024-03-04 03:47:27+00:00,2024-03-08 12:07:51+00:00,1,104.34,0->3
pytest-dev/pytest,12070,0,1,2024-03-04 12:03:15+00:00,2024-03-04 13:01:46+00:00,1,0.9752777777777778,0->1
pytest-dev/pytest,12070,1,2,2024-03-04 13:01:46+00:00,2024-03-04 13:01:53+00:00,1,0.0019444444444444444,1->2
pytest-dev/pytest,12074,0,1,2024-03-04 15:09:00+00:00,2024-03-04 15:21:49+00:00,1,0.2136111111111111,0->1
pytest-dev/pytest,12074,1,2,2024-03-04 15:21:49+00:00,2024-03-04 15:44:56+00:00,1,0.3852777777777778,1->2
pytest-dev/pytest,12075,0,1,2024-03-04 15:18:02+00:00,2024-03-04 15:19:25+00:00,1,0.023055555555555555,0->1
pytest-dev/pytest,12075,1,2,2024-03-04 15:19:25+00:00,2024-03-04 15:21:12+00:00,1,0.029722222222222223,1->2
pytest-dev/pytest,12076,0,2,2024-03-04 15:21:33+00:00,2024-03-04 15:24:02+00:00,1,0.04138888888888889,0->2
pytest-dev/pytest,12077,0,1,2024-03-04 15:45:17+00:00,2024-03-04 15:45:34+00:00,1,0.004722222222222222,0->1
pytest-dev/pytest,12077,1,2,2024-03-04 15:45:34+00:00,2024-03-04 16:05:59+00:00,1,0.3402777777777778,1->2
pytest-dev/pytest,12082,0,1,2024-03-06 08:24:07+00:00,2024-03-13 14:41:10+00:00,1,174.28416666666666,0->1
pytest-dev/pytest,12082,1,3,2024-03-13 14:41:10+00:00,2026-07-21 15:33:21+00:00,1,20640.86972222222,1->3
pytest-dev/pytest,12085,0,1,2024-03-06 23:17:47+00:00,2024-03-07 15:21:02+00:00,1,16.054166666666667,0->1
pytest-dev/pytest,12085,1,2,2024-03-07 15:21:02+00:00,2024-03-09 06:51:52+00:00,1,39.513888888888886,1->2
pytest-dev/pytest,12087,0,1,2024-03-07 22:40:48+00:00,2024-03-08 09:02:25+00:00,1,10.360277777777778,0->1
pytest-dev/pytest,12087,1,2,2024-03-08 09:02:25+00:00,2024-03-08 23:06:47+00:00,1,14.072777777777778,1->2
pytest-dev/pytest,12089,0,1,2024-03-08 10:04:34+00:00,2024-03-08 11:11:29+00:00,1,1.1152777777777778,0->1
pytest-dev/pytest,12089,1,2,2024-03-08 11:11:29+00:00,2024-03-08 18:50:28+00:00,1,7.6497222222222225,1->2
pytest-dev/pytest,12092,0,1,2024-03-08 22:17:46+00:00,2024-03-09 00:11:22+00:00,1,1.8933333333333333,0->1
pytest-dev/pytest,12092,1,2,2024-03-09 00:11:22+00:00,2024-03-09 06:55:38+00:00,1,6.737777777777778,1->2
pytest-dev/pytest,12093,0,1,2024-03-08 23:07:08+00:00,2024-03-08 23:10:44+00:00,1,0.06,0->1
pytest-dev/pytest,12093,1,2,2024-03-08 23:10:44+00:00,2024-03-08 23:24:32+00:00,1,0.23,1->2
pytest-dev/pytest,12094,0,1,2024-03-08 23:27:23+00:00,2024-03-09 06:51:06+00:00,1,7.395277777777777,0->1
pytest-dev/pytest,12094,1,2,2024-03-09 06:51:06+00:00,2024-03-09 11:51:20+00:00,1,5.003888888888889,1->2
pytest-dev/pytest,12095,0,1,2024-03-09 11:53:07+00:00,2024-03-09 17:39:00+00:00,1,5.764722222222222,0->1
pytest-dev/pytest,12095,1,2,2024-03-09 17:39:00+00:00,2024-03-09 17:39:15+00:00,1,0.004166666666666667,1->2
pytest-dev/pytest,12096,0,1,2024-03-09 17:38:16+00:00,2024-03-09 19:03:56+00:00,1,1.4277777777777778,0->1
pytest-dev/pytest,12096,1,2,2024-03-09 19:03:56+00:00,2024-03-10 14:29:06+00:00,1,19.419444444444444,1->2
pytest-dev/pytest,12098,0,2,2024-03-10 00:19:47+00:00,2024-03-10 12:57:13+00:00,1,12.623888888888889,0->2
pytest-dev/pytest,12100,0,1,2024-03-10 14:27:33+00:00,2024-03-10 14:45:29+00:00,1,0.29888888888888887,0->1
pytest-dev/pytest,12100,1,2,2024-03-10 14:45:29+00:00,2024-03-10 14:51:04+00:00,1,0.09305555555555556,1->2
pytest-dev/pytest,12101,0,3,2024-03-10 14:39:05+00:00,2024-03-10 14:45:19+00:00,1,0.10388888888888889,0->3
pytest-dev/pytest,12102,0,1,2024-03-10 14:51:23+00:00,2024-03-10 14:54:40+00:00,1,0.05472222222222222,0->1
pytest-dev/pytest,12102,1,2,2024-03-10 14:54:40+00:00,2024-03-10 15:08:01+00:00,1,0.2225,1->2
pytest-dev/pytest,12103,0,1,2024-03-11 03:26:48+00:00,2024-03-11 06:05:36+00:00,1,2.6466666666666665,0->1
pytest-dev/pytest,12103,1,2,2024-03-11 06:05:36+00:00,2024-03-11 06:05:41+00:00,1,0.001388888888888889,1->2
pytest-dev/pytest,12104,0,3,2024-03-11 03:26:51+00:00,2024-03-13 13:42:48+00:00,1,58.26583333333333,0->3
pytest-dev/pytest,12105,0,1,2024-03-11 03:44:10+00:00,2024-03-11 06:04:14+00:00,1,2.3344444444444443,0->1
pytest-dev/pytest,12105,1,2,2024-03-11 06:04:14+00:00,2024-03-11 06:04:20+00:00,1,0.0016666666666666668,1->2
pytest-dev/pytest,12106,0,2,2024-03-11 03:44:12+00:00,2024-03-11 14:48:06+00:00,1,11.065,0->2
pytest-dev/pytest,12108,0,1,2024-03-11 16:22:31+00:00,2024-03-11 16:22:53+00:00,1,0.006111111111111111,0->1
pytest-dev/pytest,12108,1,2,2024-03-11 16:22:53+00:00,2024-03-11 16:36:17+00:00,1,0.22333333333333333,1->2
pytest-dev/pytest,12109,0,1,2024-03-11 16:36:41+00:00,2024-03-11 16:36:53+00:00,1,0.0033333333333333335,0->1
pytest-dev/pytest,12109,1,2,2024-03-11 16:36:53+00:00,2024-03-11 16:52:32+00:00,1,0.2608333333333333,1->2
pytest-dev/pytest,12110,0,1,2024-03-11 17:38:55+00:00,2024-03-13 13:41:29+00:00,1,44.04277777777778,0->1
pytest-dev/pytest,12110,1,3,2024-03-13 13:41:29+00:00,2025-10-07 10:12:16+00:00,1,13748.513055555555,1->3
pytest-dev/pytest,12115,0,1,2024-03-13 00:39:07+00:00,2024-03-13 01:32:50+00:00,1,0.8952777777777777,0->1
pytest-dev/pytest,12115,1,2,2024-03-13 01:32:50+00:00,2024-03-13 13:30:18+00:00,1,11.957777777777778,1->2
pytest-dev/pytest,12118,0,1,2024-03-14 16:22:30+00:00,2024-03-14 16:23:37+00:00,1,0.01861111111111111,0->1
pytest-dev/pytest,12118,1,2,2024-03-14 16:23:37+00:00,2024-03-14 16:36:11+00:00,1,0.20944444444444443,1->2
pytest-dev/pytest,12119,0,1,2024-03-14 17:22:25+00:00,2024-03-14 19:49:24+00:00,1,2.4497222222222224,0->1
pytest-dev/pytest,12119,1,2,2024-03-14 19:49:24+00:00,2024-03-14 20:18:21+00:00,1,0.4825,1->2
pytest-dev/pytest,12121,0,1,2024-03-15 11:34:28+00:00,2024-03-16 10:21:44+00:00,1,22.787777777777777,0->1
pytest-dev/pytest,12121,1,2,2024-03-16 10:21:44+00:00,2024-03-16 10:21:53+00:00,1,0.0025,1->2
pytest-dev/pytest,12122,0,1,2024-03-15 17:32:45+00:00,2024-03-16 14:00:27+00:00,1,20.461666666666666,0->1
pytest-dev/pytest,12122,1,2,2024-03-16 14:00:27+00:00,2024-05-15 16:49:35+00:00,1,1442.818888888889,1->2
pytest-dev/pytest,12126,0,1,2024-03-17 00:20:06+00:00,2024-03-17 19:22:44+00:00,1,19.04388888888889,0->1
pytest-dev/pytest,12126,1,2,2024-03-17 19:22:44+00:00,2024-03-17 19:22:46+00:00,1,0.0005555555555555556,1->2
pytest-dev/pytest,12129,0,1,2024-03-17 13:43:36+00:00,2024-03-21 12:47:06+00:00,1,95.05833333333334,0->1
pytest-dev/pytest,12129,1,2,2024-03-21 12:47:06+00:00,2026-04-09 14:02:50+00:00,1,17977.262222222223,1->2
pytest-dev/pytest,12130,0,1,2024-03-17 19:22:19+00:00,2024-04-27 12:48:07+00:00,1,977.43,0->1
pytest-dev/pytest,12130,1,2,2024-04-27 12:48:07+00:00,2024-04-27 13:01:36+00:00,1,0.2247222222222222,1->2
pytest-dev/pytest,12131,0,1,2024-03-18 03:02:29+00:00,2024-03-20 09:20:02+00:00,1,54.2925,0->1
pytest-dev/pytest,12131,1,2,2024-03-20 09:20:02+00:00,2024-03-20 09:20:09+00:00,1,0.0019444444444444444,1->2
pytest-dev/pytest,12132,0,1,2024-03-18 03:12:46+00:00,2024-03-20 09:20:43+00:00,1,54.1325,0->1
pytest-dev/pytest,12132,1,2,2024-03-20 09:20:43+00:00,2024-03-20 09:20:50+00:00,1,0.0019444444444444444,1->2
pytest-dev/pytest,12133,0,1,2024-03-18 03:12:49+00:00,2024-03-20 09:21:28+00:00,1,54.14416666666666,0->1
pytest-dev/pytest,12133,1,2,2024-03-20 09:21:28+00:00,2024-03-20 09:21:41+00:00,1,0.003611111111111111,1->2
pytest-dev/pytest,12136,0,1,2024-03-18 14:18:30+00:00,2024-03-21 14:41:57+00:00,1,72.39083333333333,0->1
pytest-dev/pytest,12136,1,2,2024-03-21 14:41:57+00:00,2024-03-31 12:02:09+00:00,1,237.33666666666667,1->2
pytest-dev/pytest,12137,0,1,2024-03-18 22:12:50+00:00,2024-03-18 22:18:12+00:00,1,0.08944444444444444,0->1
pytest-dev/pytest,12137,1,2,2024-03-18 22:18:12+00:00,2024-03-18 22:51:23+00:00,1,0.5530555555555555,1->2
pytest-dev/pytest,12141,0,1,2024-03-19 21:01:10+00:00,2024-03-19 22:54:17+00:00,1,1.8852777777777778,0->1
pytest-dev/pytest,12141,1,2,2024-03-19 22:54:17+00:00,2024-03-19 22:54:26+00:00,1,0.0025,1->2
pytest-dev/pytest,12142,0,1,2024-03-19 22:54:48+00:00,2024-03-19 22:55:51+00:00,1,0.0175,0->1
pytest-dev/pytest,12142,1,2,2024-03-19 22:55:51+00:00,2024-03-19 23:11:22+00:00,1,0.2586111111111111,1->2
pytest-dev/pytest,12147,0,1,2024-03-21 13:24:50+00:00,2024-03-21 14:21:38+00:00,1,0.9466666666666667,0->1
pytest-dev/pytest,12147,1,2,2024-03-21 14:21:38+00:00,2024-03-21 14:21:43+00:00,1,0.001388888888888889,1->2
pytest-dev/pytest,12148,0,1,2024-03-21 14:22:05+00:00,2024-03-21 14:22:32+00:00,1,0.0075,0->1
pytest-dev/pytest,12148,1,2,2024-03-21 14:22:32+00:00,2024-03-21 14:37:49+00:00,1,0.25472222222222224,1->2
pytest-dev/pytest,12153,0,1,2024-03-22 18:31:32+00:00,2024-04-28 17:07:56+00:00,1,886.6066666666667,0->1
pytest-dev/pytest,12153,1,2,2024-04-28 17:07:56+00:00,2024-04-28 18:52:29+00:00,1,1.7425,1->2
pytest-dev/pytest,12154,0,1,2024-03-23 18:21:07+00:00,2024-03-23 20:34:25+00:00,1,2.2216666666666667,0->1
pytest-dev/pytest,12154,1,2,2024-03-23 20:34:25+00:00,2024-03-24 13:40:52+00:00,1,17.1075,1->2
pytest-dev/pytest,12156,0,1,2024-03-24 00:20:39+00:00,2024-03-24 13:41:08+00:00,1,13.341388888888888,0->1
pytest-dev/pytest,12156,1,2,2024-03-24 13:41:08+00:00,2024-03-24 14:15:46+00:00,1,0.5772222222222222,1->2
pytest-dev/pytest,12157,0,1,2024-03-24 14:28:33+00:00,2024-03-24 14:58:37+00:00,1,0.5011111111111111,0->1
pytest-dev/pytest,12157,1,2,2024-03-24 14:58:37+00:00,2024-03-24 14:59:07+00:00,1,0.008333333333333333,1->2
pytest-dev/pytest,12158,0,1,2024-03-25 03:45:56+00:00,2024-03-25 06:32:24+00:00,1,2.7744444444444443,0->1
pytest-dev/pytest,12158,1,2,2024-03-25 06:32:24+00:00,2024-03-25 06:32:29+00:00,1,0.001388888888888889,1->2
pytest-dev/pytest,12159,0,1,2024-03-25 03:46:01+00:00,2024-04-02 19:59:12+00:00,1,208.21972222222223,0->1
pytest-dev/pytest,12159,1,2,2024-04-02 19:59:12+00:00,2024-04-02 19:59:20+00:00,1,0.0022222222222222222,1->2
pytest-dev/pytest,12160,0,1,2024-03-25 03:46:04+00:00,2024-03-25 06:30:40+00:00,1,2.743333333333333,0->1
pytest-dev/pytest,12160,1,2,2024-03-25 06:30:40+00:00,2024-03-25 06:30:46+00:00,1,0.0016666666666666668,1->2
pytest-dev/pytest,12161,0,1,2024-03-25 03:46:08+00:00,2024-03-25 06:30:02+00:00,1,2.7316666666666665,0->1
pytest-dev/pytest,12161,1,2,2024-03-25 06:30:02+00:00,2024-03-25 06:30:08+00:00,1,0.0016666666666666668,1->2
pytest-dev/pytest,12162,0,1,2024-03-25 21:55:14+00:00,2024-03-25 22:37:32+00:00,1,0.705,0->1
pytest-dev/pytest,12162,1,2,2024-03-25 22:37:32+00:00,2024-03-25 22:37:36+00:00,1,0.0011111111111111111,1->2
pytest-dev/pytest,12164,0,1,2024-03-26 04:20:23+00:00,2024-04-22 12:51:25+00:00,1,656.5172222222222,0->1
pytest-dev/pytest,12164,1,3,2024-04-22 12:51:25+00:00,2026-07-22 12:42:13+00:00,1,19703.846666666668,1->3
pytest-dev/pytest,12168,0,1,2024-03-29 15:54:08+00:00,2024-03-30 18:24:58+00:00,1,26.51388888888889,0->1
pytest-dev/pytest,12168,1,2,2024-03-30 18:24:58+00:00,2024-04-06 20:18:19+00:00,1,169.88916666666665,1->2
pytest-dev/pytest,12169,0,1,2024-03-30 14:17:58+00:00,2024-03-30 19:23:58+00:00,1,5.1,0->1
pytest-dev/pytest,12169,1,2,2024-03-30 19:23:58+00:00,2024-04-09 16:21:51+00:00,1,236.96472222222224,1->2
pytest-dev/pytest,12170,0,1,2024-03-30 22:45:01+00:00,2024-03-31 12:11:30+00:00,1,13.44138888888889,0->1
pytest-dev/pytest,12170,1,2,2024-03-31 12:11:30+00:00,2024-03-31 13:15:03+00:00,1,1.0591666666666666,1->2
pytest-dev/pytest,12171,0,1,2024-03-31 00:20:47+00:00,2024-04-02 19:59:56+00:00,1,67.6525,0->1
pytest-dev/pytest,12171,1,2,2024-04-02 19:59:56+00:00,2024-04-02 20:15:17+00:00,1,0.25583333333333336,1->2
pytest-dev/pytest,12172,0,1,2024-03-31 22:07:00+00:00,2024-04-01 10:21:41+00:00,1,12.244722222222222,0->1
pytest-dev/pytest,12172,1,2,2024-04-01 10:21:41+00:00,2024-05-27 19:18:03+00:00,1,1352.9394444444445,1->2
pytest-dev/pytest,12173,0,3,2024-04-01 03:57:01+00:00,2024-04-08 03:05:28+00:00,1,167.14083333333335,0->3
pytest-dev/pytest,12176,0,1,2024-04-01 22:13:26+00:00,2024-04-02 06:40:55+00:00,1,8.458055555555555,0->1
pytest-dev/pytest,12176,1,2,2024-04-02 06:40:55+00:00,2024-04-02 06:41:03+00:00,1,0.0022222222222222222,1->2
pytest-dev/pytest,12181,0,1,2024-04-03 10:02:24+00:00,2024-04-03 12:01:50+00:00,1,1.9905555555555556,0->1
pytest-dev/pytest,12181,1,2,2024-04-03 12:01:50+00:00,2024-04-03 12:02:10+00:00,1,0.005555555555555556,1->2
pytest-dev/pytest,12182,0,1,2024-04-03 12:02:32+00:00,2024-04-03 12:03:30+00:00,1,0.01611111111111111,0->1
pytest-dev/pytest,12182,1,2,2024-04-03 12:03:30+00:00,2024-04-03 12:18:25+00:00,1,0.24861111111111112,1->2
pytest-dev/pytest,12185,0,1,2024-04-03 20:09:45+00:00,2024-04-03 20:32:15+00:00,1,0.375,0->1
pytest-dev/pytest,12185,1,2,2024-04-03 20:32:15+00:00,2024-04-03 22:24:34+00:00,1,1.8719444444444444,1->2
pytest-dev/pytest,12190,0,1,2024-04-06 07:01:37+00:00,2024-04-06 12:11:43+00:00,1,5.168333333333333,0->1
pytest-dev/pytest,12190,1,2,2024-04-06 12:11:43+00:00,2024-04-18 10:45:48+00:00,1,286.56805555555553,1->2
pytest-dev/pytest,12191,0,1,2024-04-06 21:02:41+00:00,2024-04-07 12:31:32+00:00,1,15.480833333333333,0->1
pytest-dev/pytest,12191,1,2,2024-04-07 12:31:32+00:00,2024-05-02 11:59:10+00:00,1,599.4605555555555,1->2
pytest-dev/pytest,12192,0,1,2024-04-06 22:14:56+00:00,2024-04-07 12:12:34+00:00,1,13.960555555555555,0->1
pytest-dev/pytest,12192,1,2,2024-04-07 12:12:34+00:00,2024-04-10 11:07:18+00:00,1,70.91222222222223,1->2
pytest-dev/pytest,12193,0,2,2024-04-07 00:21:02+00:00,2024-04-07 11:57:05+00:00,1,11.600833333333334,0->2
pytest-dev/pytest,12195,0,1,2024-04-08 03:05:25+00:00,2024-04-09 13:01:52+00:00,1,33.94083333333333,0->1
pytest-dev/pytest,12195,1,2,2024-04-09 13:01:52+00:00,2024-04-09 13:04:42+00:00,1,0.04722222222222222,1->2
pytest-dev/pytest,12196,0,1,2024-04-08 03:36:10+00:00,2024-04-08 10:14:56+00:00,1,6.646111111111111,0->1
pytest-dev/pytest,12196,1,2,2024-04-08 10:14:56+00:00,2024-04-08 10:15:01+00:00,1,0.001388888888888889,1->2
pytest-dev/pytest,12199,0,1,2024-04-08 14:03:21+00:00,2024-04-09 19:26:25+00:00,1,29.384444444444444,0->1
pytest-dev/pytest,12199,1,2,2024-04-09 19:26:25+00:00,2024-04-09 19:26:37+00:00,1,0.0033333333333333335,1->2
pytest-dev/pytest,12200,0,2,2024-04-08 22:37:05+00:00,2024-04-09 12:55:05+00:00,1,14.3,0->2
pytest-dev/pytest,12207,0,3,2024-04-11 15:13:30+00:00,2024-04-21 16:40:51+00:00,1,241.45583333333335,0->3
pytest-dev/pytest,12208,0,1,2024-04-12 18:54:49+00:00,2024-04-15 13:13:51+00:00,1,66.31722222222223,0->1
pytest-dev/pytest,12208,1,2,2024-04-15 13:13:51+00:00,2024-04-20 11:31:33+00:00,1,118.295,1->2
pytest-dev/pytest,12209,0,1,2024-04-12 20:09:02+00:00,2024-04-13 15:27:04+00:00,1,19.300555555555555,0->1
pytest-dev/pytest,12209,1,3,2024-04-13 15:27:04+00:00,2024-04-14 20:25:45+00:00,1,28.978055555555557,1->3
pytest-dev/pytest,12210,0,1,2024-04-13 16:08:11+00:00,2024-04-15 14:56:35+00:00,1,46.806666666666665,0->1
pytest-dev/pytest,12210,1,2,2024-04-15 14:56:35+00:00,2024-04-20 11:58:15+00:00,1,117.02777777777777,1->2
pytest-dev/pytest,12212,0,1,2024-04-14 00:21:53+00:00,2024-04-15 14:45:58+00:00,1,38.40138888888889,0->1
pytest-dev/pytest,12212,1,2,2024-04-15 14:45:58+00:00,2024-04-15 14:59:30+00:00,1,0.22555555555555556,1->2
pytest-dev/pytest,12214,0,1,2024-04-15 03:09:29+00:00,2024-04-15 08:33:37+00:00,1,5.402222222222222,0->1
pytest-dev/pytest,12214,1,2,2024-04-15 08:33:37+00:00,2024-04-15 08:33:41+00:00,1,0.0011111111111111111,1->2
pytest-dev/pytest,12215,0,1,2024-04-15 03:09:33+00:00,2024-04-15 06:19:28+00:00,1,3.165277777777778,0->1
pytest-dev/pytest,12215,1,2,2024-04-15 06:19:28+00:00,2024-04-15 16:08:38+00:00,1,9.819444444444445,1->2
pytest-dev/pytest,12218,0,1,2024-04-15 22:25:05+00:00,2024-04-15 22:39:09+00:00,1,0.23444444444444446,0->1
pytest-dev/pytest,12218,1,2,2024-04-15 22:39:09+00:00,2024-04-15 23:04:19+00:00,1,0.41944444444444445,1->2
pytest-dev/pytest,12220,0,1,2024-04-16 14:34:35+00:00,2024-04-17 13:58:10+00:00,1,23.393055555555556,0->1
pytest-dev/pytest,12220,1,2,2024-04-17 13:58:10+00:00,2024-04-26 07:48:57+00:00,1,209.8463888888889,1->2
pytest-dev/pytest,12225,0,1,2024-04-18 18:51:21+00:00,2024-04-18 20:05:58+00:00,1,1.243611111111111,0->1
pytest-dev/pytest,12225,1,2,2024-04-18 20:05:58+00:00,2024-04-19 02:05:29+00:00,1,5.991944444444444,1->2
pytest-dev/pytest,12227,0,1,2024-04-19 11:47:12+00:00,2024-04-19 11:49:17+00:00,1,0.034722222222222224,0->1
pytest-dev/pytest,12227,1,2,2024-04-19 11:49:17+00:00,2024-04-21 08:52:16+00:00,1,45.04972222222222,1->2
pytest-dev/pytest,12229,0,1,2024-04-20 14:48:29+00:00,2024-04-20 17:39:03+00:00,1,2.8427777777777776,0->1
pytest-dev/pytest,12229,1,2,2024-04-20 17:39:03+00:00,2024-04-20 19:32:36+00:00,1,1.8925,1->2
pytest-dev/pytest,12230,0,2,2024-04-21 00:20:12+00:00,2024-04-21 13:57:36+00:00,1,13.623333333333333,0->2
pytest-dev/pytest,12232,0,1,2024-04-22 01:12:40+00:00,2024-04-22 07:49:38+00:00,1,6.6161111111111115,0->1
pytest-dev/pytest,12232,1,2,2024-04-22 07:49:38+00:00,2024-04-23 08:45:33+00:00,1,24.931944444444444,1->2
pytest-dev/pytest,12233,0,1,2024-04-22 03:52:01+00:00,2024-04-22 09:54:43+00:00,1,6.045,0->1
pytest-dev/pytest,12233,1,2,2024-04-22 09:54:43+00:00,2024-04-22 09:54:48+00:00,1,0.001388888888888889,1->2
pytest-dev/pytest,12236,0,1,2024-04-22 16:24:27+00:00,2024-04-22 17:19:47+00:00,1,0.9222222222222223,0->1
pytest-dev/pytest,12236,1,2,2024-04-22 17:19:47+00:00,2024-04-22 17:52:26+00:00,1,0.5441666666666667,1->2
pytest-dev/pytest,12237,0,1,2024-04-22 17:52:53+00:00,2024-04-22 21:07:15+00:00,1,3.2394444444444446,0->1
pytest-dev/pytest,12237,1,2,2024-04-22 21:07:15+00:00,2024-04-22 21:20:11+00:00,1,0.21555555555555556,1->2
pytest-dev/pytest,12238,0,1,2024-04-22 21:49:07+00:00,2024-04-23 14:59:00+00:00,1,17.164722222222224,0->1
pytest-dev/pytest,12238,1,2,2024-04-23 14:59:00+00:00,2024-04-23 14:59:12+00:00,1,0.0033333333333333335,1->2
pytest-dev/pytest,12240,0,1,2024-04-23 09:09:13+00:00,2024-04-25 10:56:36+00:00,1,49.789722222222224,0->1
pytest-dev/pytest,12240,1,2,2024-04-25 10:56:36+00:00,2024-04-25 11:11:50+00:00,1,0.2538888888888889,1->2
pytest-dev/pytest,12241,0,1,2024-04-24 14:01:25+00:00,2024-05-30 11:20:35+00:00,1,861.3194444444445,0->1
pytest-dev/pytest,12241,1,2,2024-05-30 11:20:35+00:00,2024-06-03 12:11:41+00:00,1,96.85166666666667,1->2
pytest-dev/pytest,12244,0,1,2024-04-25 20:03:54+00:00,2024-04-26 08:53:21+00:00,1,12.824166666666667,0->1
pytest-dev/pytest,12244,1,2,2024-04-26 08:53:21+00:00,2025-10-07 08:38:53+00:00,1,12695.75888888889,1->2
pytest-dev/pytest,12245,0,1,2024-04-25 21:01:25+00:00,2024-04-26 21:57:51+00:00,1,24.940555555555555,0->1
pytest-dev/pytest,12245,1,3,2024-04-26 21:57:51+00:00,2025-10-07 08:10:04+00:00,1,12682.203611111112,1->3
pytest-dev/pytest,12246,0,1,2024-04-26 03:26:39+00:00,2024-05-27 19:13:42+00:00,1,759.7841666666667,0->1
pytest-dev/pytest,12246,1,3,2024-05-27 19:13:42+00:00,2026-05-03 06:15:14+00:00,1,16931.025555555556,1->3
pytest-dev/pytest,12247,0,1,2024-04-26 11:54:50+00:00,2024-04-26 17:03:01+00:00,1,5.136388888888889,0->1
pytest-dev/pytest,12247,1,2,2024-04-26 17:03:01+00:00,2024-04-26 18:10:20+00:00,1,1.1219444444444444,1->2
pytest-dev/pytest,12248,0,1,2024-04-26 12:06:09+00:00,2024-04-26 12:17:02+00:00,1,0.18138888888888888,0->1
pytest-dev/pytest,12248,1,3,2024-04-26 12:17:02+00:00,2024-04-26 12:28:17+00:00,1,0.1875,1->3
pytest-dev/pytest,12250,0,1,2024-04-26 14:42:51+00:00,2024-04-26 23:13:22+00:00,1,8.508611111111112,0->1
pytest-dev/pytest,12250,1,2,2024-04-26 23:13:22+00:00,2024-04-27 12:49:05+00:00,1,13.595277777777778,1->2
pytest-dev/pytest,12251,0,3,2024-04-26 18:11:26+00:00,2024-04-26 18:12:01+00:00,1,0.009722222222222222,0->3
pytest-dev/pytest,12252,0,2,2024-04-26 18:13:50+00:00,2024-04-26 18:25:44+00:00,1,0.19833333333333333,0->2
pytest-dev/pytest,12256,0,1,2024-04-27 11:09:07+00:00,2024-04-27 12:39:05+00:00,1,1.4994444444444444,0->1
pytest-dev/pytest,12256,1,2,2024-04-27 12:39:05+00:00,2024-04-27 12:39:16+00:00,1,0.0030555555555555557,1->2
pytest-dev/pytest,12257,0,1,2024-04-27 13:07:41+00:00,2024-04-27 22:12:39+00:00,1,9.082777777777778,0->1
pytest-dev/pytest,12257,1,2,2024-04-27 22:12:39+00:00,2024-04-27 23:35:30+00:00,1,1.3808333333333334,1->2
pytest-dev/pytest,12258,0,1,2024-04-27 22:08:48+00:00,2024-04-28 12:57:11+00:00,1,14.80638888888889,0->1
pytest-dev/pytest,12258,1,2,2024-04-28 12:57:11+00:00,2024-04-28 13:52:41+00:00,1,0.925,1->2
pytest-dev/pytest,12259,0,1,2024-04-27 22:45:54+00:00,2024-04-28 00:13:34+00:00,1,1.461111111111111,0->1
pytest-dev/pytest,12259,1,2,2024-04-28 00:13:34+00:00,2024-04-28 08:21:15+00:00,1,8.128055555555555,1->2
pytest-dev/pytest,12260,0,2,2024-04-27 23:36:53+00:00,2024-04-27 23:41:36+00:00,1,0.07861111111111112,0->2
pytest-dev/pytest,12261,0,2,2024-04-28 00:20:57+00:00,2024-04-28 01:09:19+00:00,1,0.8061111111111111,0->2
pytest-dev/pytest,12262,0,1,2024-04-28 02:13:09+00:00,2024-04-28 12:50:20+00:00,1,10.619722222222222,0->1
pytest-dev/pytest,12262,1,3,2024-04-28 12:50:20+00:00,2024-05-01 21:58:09+00:00,1,81.13027777777778,1->3
pytest-dev/pytest,12264,0,1,2024-04-28 10:32:18+00:00,2024-04-28 11:10:33+00:00,1,0.6375,0->1
pytest-dev/pytest,12264,1,2,2024-04-28 11:10:33+00:00,2024-04-29 17:02:44+00:00,1,29.869722222222222,1->2
pytest-dev/pytest,12265,0,1,2024-04-28 14:17:12+00:00,2024-04-28 14:30:14+00:00,1,0.21722222222222223,0->1
pytest-dev/pytest,12265,1,2,2024-04-28 14:30:14+00:00,2024-04-28 14:52:38+00:00,1,0.37333333333333335,1->2
pytest-dev/pytest,12267,0,3,2024-04-29 02:02:25+00:00,2026-07-21 20:49:13+00:00,1,19530.78,0->3
pytest-dev/pytest,12268,0,2,2024-04-29 03:34:46+00:00,2024-04-29 11:38:05+00:00,1,8.055277777777778,0->2
pytest-dev/pytest,12271,0,1,2024-04-29 17:53:14+00:00,2024-04-30 00:36:26+00:00,1,6.72,0->1
