repo_full,pr_number,node_id,state,draft,created_at,updated_at,closed_at,merged_at,author_login,author_type,author_association,additions,deletions,changed_files,commits_count,comments_count,review_comments_count,head_sha,head_ref,head_repo_full,base_sha,base_ref,merge_commit_sha,created_at_ts,closed_at_ts,merged_at_ts,event_type,resolution_at,observation_end_at,first_qualified_review_at,received_qualified_review,author_login_key,author_prior_pr_count,author_prior_resolved_count,author_prior_merged_count,author_prior_merge_rate,author_newcomer,repo_open_prs_at_creation,repo_pr_arrivals_28d,repo_merges_28d,ci_context_week,prior_week_ci_attempts_total,prior_week_ci_outcome_n,prior_week_ci_failure_count,prior_week_ci_failure_rate,prior_week_ci_latency_n,prior_week_ci_feedback_latency_median_min,prior_week_ci_feedback_latency_p90_min,prior_week_ci_queue_latency_median_min,prior_week_ci_execution_span_median_min,prior_week_ci_logical_run_n,prior_week_ci_rerun_count,prior_week_ci_rerun_rate,prior_week_ci_additional_attempt_count,prior_week_ci_failed_then_passed_count,prior_week_ci_failed_then_passed_rate_among_reruns,prior_week_ci_merged_pr_count,prior_week_ci_pr_cycle_hours_median,prior_week_ci_qualified_review_latency_hours_median,prior_week_ci_reviewed_pr_n,prior_week_ci_churn_median,prior_week_ci_changed_files_median,prior_week_ci_commits_median,prior_week_ci_created_pr_count,prior_week_ci_workflow_count,prior_week_ci_workflow_concentration_hhi,prior_week_ci_release_count,prior_week_ci_split,prior_week_ci_external_calibration,prior_week_ci_external_evaluation_eligible,prior_week_ci_workflow_adjusted_latency_log,prior_week_ci_latency_log_raw,prior_week_ci_latency_log,prior_week_ci_context_available,time_to_first_review_hours,time_to_resolution_hours,resolution_observed
pytest-dev/pytest,12001,PR_kwDOAjwLdc5nMinD,closed,0,2024-02-17T20:47:18Z,2024-02-17T21:02:42Z,2024-02-17T21:02:42Z,2024-02-17T21:02:41Z,github-actions[bot],Bot,CONTRIBUTOR,2,1,1,1,0,0,a4232cf6f0827fa271426f4520c28ef9279803ea,backport-12000-to-8.0.x,pytest-dev/pytest,feb7c5e12ee3374b2c7c773614d76811ad21a4f4,8.0.x,,2024-02-17 20:47:18+00:00,2024-02-17 21:02:42+00:00,2024-02-17 21:02:41+00:00,merged,2024-02-17 21:02:41+00:00,2024-02-17 21:02:41+00:00,2024-02-17 20:47:37+00:00,1,github-actions[bot],31,31,30,0.967741935483871,0,11,88,74,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005277777777777778,0.2563888888888889,1
pytest-dev/pytest,12002,PR_kwDOAjwLdc5nMm9G,closed,0,2024-02-17T21:06:38Z,2024-02-18T10:21:10Z,2024-02-18T10:21:05Z,2024-02-18T10:21:05Z,nicoddemus,User,MEMBER,3,5,2,1,0,0,99d05a74520ee063771cf268a47ebf01e9c484c6,sphinx-7-search-bar,nicoddemus/pytest,cefb3e2277b6ea24acc7b1088f80ef0f9e9f3858,main,,2024-02-17 21:06:38+00:00,2024-02-18 10:21:05+00:00,2024-02-18 10:21:05+00:00,merged,2024-02-18 10:21:05+00:00,2024-02-18 10:21:05+00:00,2024-02-18 10:13:36+00:00,1,nicoddemus,16,14,13,0.9285714285714286,0,11,89,75,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13.116111111111111,13.240833333333333,1
pytest-dev/pytest,12003,PR_kwDOAjwLdc5nMwdF,closed,0,2024-02-18T00:19:27Z,2024-02-18T01:35:27Z,2024-02-18T01:35:26Z,2024-02-18T01:35:26Z,github-actions[bot],Bot,CONTRIBUTOR,312,96,1,2,0,0,abf6a60567c118e52de92f881b8b4210dd1ceafa,update-plugin-list/patch-cefb3e227,pytest-dev/pytest,cefb3e2277b6ea24acc7b1088f80ef0f9e9f3858,main,,2024-02-18 00:19:27+00:00,2024-02-18 01:35:26+00:00,2024-02-18 01:35:26+00:00,merged,2024-02-18 01:35:26+00:00,2024-02-18 01:35:26+00:00,2024-02-18 01:21:52+00:00,1,github-actions[bot],32,32,31,0.96875,0,12,90,75,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0402777777777779,1.2663888888888888,1
pytest-dev/pytest,12005,PR_kwDOAjwLdc5nNjYO,closed,0,2024-02-18T10:21:24Z,2024-02-18T10:43:50Z,2024-02-18T10:43:49Z,2024-02-18T10:43:49Z,github-actions[bot],Bot,CONTRIBUTOR,3,5,2,1,0,0,ebaf3efa5a0a1d52d51c3a14474a74dad63ec822,backport-12002-to-8.0.x,pytest-dev/pytest,b7657b4d6b69ee26e00d9a71c4d208506f644462,8.0.x,,2024-02-18 10:21:24+00:00,2024-02-18 10:43:49+00:00,2024-02-18 10:43:49+00:00,merged,2024-02-18 10:43:49+00:00,2024-02-18 10:43:49+00:00,2024-02-18 10:29:08+00:00,1,github-actions[bot],33,33,32,0.9696969696969697,0,11,90,77,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1288888888888889,0.3736111111111111,1
pytest-dev/pytest,12006,PR_kwDOAjwLdc5nNneW,closed,0,2024-02-18T11:11:29Z,2024-02-18T11:25:48Z,2024-02-18T11:25:44Z,,nicoddemus,User,MEMBER,63,8,2,1,1,0,f829a1ef066825487dbe831b4076ef8fb1ec6bda,confcutdir-check-windows,nicoddemus/pytest,40011b838b67691c76302f3cd8d18862f37b9370,main,,2024-02-18 11:11:29+00:00,2024-02-18 11:25:44+00:00,,closed_unmerged,2024-02-18 11:25:44+00:00,2024-02-18 11:25:44+00:00,,0,nicoddemus,17,15,14,0.9333333333333333,0,11,91,78,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.2375,1
pytest-dev/pytest,12007,PR_kwDOAjwLdc5nNttU,closed,0,2024-02-18T12:08:54Z,2024-02-18T20:27:50Z,2024-02-18T20:27:47Z,2024-02-18T20:27:47Z,nicoddemus,User,MEMBER,10,7,1,2,0,3,84bdd6f50ec0a1efa85edc618d231f89c56d88a0,confcutdir-docs,nicoddemus/pytest,40011b838b67691c76302f3cd8d18862f37b9370,main,,2024-02-18 12:08:54+00:00,2024-02-18 20:27:47+00:00,2024-02-18 20:27:47+00:00,merged,2024-02-18 20:27:47+00:00,2024-02-18 20:27:47+00:00,2024-02-18 14:40:37+00:00,1,nicoddemus,18,16,14,0.875,0,11,92,78,2024-02-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.528611111111111,8.314722222222223,1
pytest-dev/pytest,12012,PR_kwDOAjwLdc5nVthb,closed,0,2024-02-20T00:25:29Z,2024-02-20T00:36:04Z,2024-02-20T00:36:04Z,2024-02-20T00:36:04Z,pre-commit-ci[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,dff5c4532fd153137a772a0e5d8df6ea28f88eab,pre-commit-ci-update-config,pytest-dev/pytest,998fee1679892f62cc9bd727e9e17911d746ed64,main,,2024-02-20 00:25:29+00:00,2024-02-20 00:36:04+00:00,2024-02-20 00:36:04+00:00,merged,2024-02-20 00:36:04+00:00,2024-02-20 00:36:04+00:00,2024-02-20 00:35:54+00:00,1,pre-commit-ci[bot],4,4,3,0.75,0,10,90,76,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1736111111111111,0.1763888888888889,1
pytest-dev/pytest,12013,PR_kwDOAjwLdc5nXChH,closed,0,2024-02-20T07:36:43Z,2024-02-20T20:22:05Z,2024-02-20T20:22:02Z,2024-02-20T20:22:02Z,bluetech,User,MEMBER,20,0,2,1,0,0,a37cff3ca8be06dc1154a54bbc32c32e82eef4ee,doctest-test,bluetech/pytest,95f21f96cc2252d9a3162f63ac9c26d4ab97abf5,main,,2024-02-20 07:36:43+00:00,2024-02-20 20:22:02+00:00,2024-02-20 20:22:02+00:00,merged,2024-02-20 20:22:02+00:00,2024-02-20 20:22:02+00:00,2024-02-20 14:51:05+00:00,1,bluetech,44,42,41,0.9761904761904762,0,10,91,77,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.239444444444445,12.755277777777778,1
pytest-dev/pytest,12014,PR_kwDOAjwLdc5na6zi,closed,0,2024-02-20T17:00:31Z,2024-02-23T06:16:09Z,2024-02-23T06:11:05Z,2024-02-23T06:11:05Z,larsoner,User,CONTRIBUTOR,6,3,3,5,2,0,130fe5de29992d67146c96d94d69e028977d7bea,stacklevel,larsoner/pytest,95f21f96cc2252d9a3162f63ac9c26d4ab97abf5,main,,2024-02-20 17:00:31+00:00,2024-02-23 06:11:05+00:00,2024-02-23 06:11:05+00:00,merged,2024-02-23 06:11:05+00:00,2024-02-23 06:11:05+00:00,2024-02-23 06:10:35+00:00,1,larsoner,0,0,0,,1,11,92,77,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61.16777777777778,61.17611111111111,1
pytest-dev/pytest,12017,PR_kwDOAjwLdc5nih1i,closed,0,2024-02-21T15:33:30Z,2025-03-11T08:14:44Z,2025-03-11T08:14:36Z,2025-03-11T08:14:36Z,RonnyPfannschmidt,User,MEMBER,305,232,7,16,1,18,f5de7c1a193429c86a99209c871d7cd75107635b,ronny-ruff-upgrade,RonnyPfannschmidt/pytest,03b5a79170679a017fb58894518b167ff9be463e,main,,2024-02-21 15:33:30+00:00,2025-03-11 08:14:36+00:00,2025-03-11 08:14:36+00:00,merged,2025-03-11 08:14:36+00:00,2025-03-11 08:14:36+00:00,2024-07-08 22:44:09+00:00,1,ronnypfannschmidt,1,0,0,,0,10,91,78,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3319.1775,9208.685,1
pytest-dev/pytest,12019,PR_kwDOAjwLdc5nnUMn,closed,0,2024-02-22T08:00:35Z,2024-02-22T19:52:59Z,2024-02-22T19:52:56Z,2024-02-22T19:52:56Z,bluetech,User,MEMBER,26,32,3,3,0,0,9bea1be2157e8467712aa1de46312ed0827741d8,fixtures-simplify,bluetech/pytest,c5c729e27aa1e866af37f2ee97b1c68e9463070c,main,,2024-02-22 08:00:35+00:00,2024-02-22 19:52:56+00:00,2024-02-22 19:52:56+00:00,merged,2024-02-22 19:52:56+00:00,2024-02-22 19:52:56+00:00,2024-02-22 10:37:29+00:00,1,bluetech,45,43,42,0.9767441860465116,0,11,92,78,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.615,11.8725,1
pytest-dev/pytest,12020,PR_kwDOAjwLdc5nsElL,closed,0,2024-02-22T19:56:01Z,2024-02-23T00:04:12Z,2024-02-23T00:04:11Z,2024-02-23T00:04:11Z,nicoddemus,User,MEMBER,0,2,1,1,0,0,884f14f9a144e57dc02fc8c9c36ece0feaec225c,update-tidelift,pytest-dev/pytest,691d8fcafb4b466766ecbef7b8033d9d431c7bb7,main,,2024-02-22 19:56:01+00:00,2024-02-23 00:04:11+00:00,2024-02-23 00:04:11+00:00,merged,2024-02-23 00:04:11+00:00,2024-02-23 00:04:11+00:00,2024-02-22 19:56:56+00:00,1,nicoddemus,19,17,15,0.8823529411764706,0,11,92,78,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.015277777777777777,4.136111111111111,1
pytest-dev/pytest,12022,PR_kwDOAjwLdc5nvJXq,closed,0,2024-02-23T09:49:27Z,2024-02-23T13:50:58Z,2024-02-23T13:34:32Z,2024-02-23T13:34:32Z,bluetech,User,MEMBER,3,54,4,1,1,0,00d9640abc783e714881a2380af22ed77462ab21,revert-11721,bluetech/pytest,010ce2ab0f6d2e90f295d4e3f9e725d31dd5721d,main,,2024-02-23 09:49:27+00:00,2024-02-23 13:34:32+00:00,2024-02-23 13:34:32+00:00,merged,2024-02-23 13:34:32+00:00,2024-02-23 13:34:32+00:00,2024-02-23 11:17:44+00:00,1,bluetech,46,45,44,0.9777777777777777,0,9,93,81,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4713888888888889,3.751388888888889,1
pytest-dev/pytest,12023,PR_kwDOAjwLdc5nvLN7,closed,0,2024-02-23T09:54:35Z,2024-02-23T13:35:21Z,2024-02-23T13:35:18Z,2024-02-23T13:35:18Z,bluetech,User,MEMBER,4,6,1,1,0,0,ad651ddfce7b618d3238683aa64c46df35648664,fixtures-cleanups-2,bluetech/pytest,010ce2ab0f6d2e90f295d4e3f9e725d31dd5721d,main,,2024-02-23 09:54:35+00:00,2024-02-23 13:35:18+00:00,2024-02-23 13:35:18+00:00,merged,2024-02-23 13:35:18+00:00,2024-02-23 13:35:18+00:00,2024-02-23 11:19:59+00:00,1,bluetech,47,45,44,0.9777777777777777,0,10,94,81,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4233333333333333,3.678611111111111,1
pytest-dev/pytest,12024,PR_kwDOAjwLdc5nvgHN,closed,0,2024-02-23T10:51:46Z,2024-02-23T11:20:20Z,2024-02-23T11:20:19Z,2024-02-23T11:20:19Z,github-actions[bot],Bot,CONTRIBUTOR,33,0,3,1,0,0,0a929b0ccc7273bbcf0683c789cb0baec9f15a7c,backport-11936-to-8.0.x,pytest-dev/pytest,74346f027c205e5daffe66801094293744e8d85f,8.0.x,,2024-02-23 10:51:46+00:00,2024-02-23 11:20:19+00:00,2024-02-23 11:20:19+00:00,merged,2024-02-23 11:20:19+00:00,2024-02-23 11:20:19+00:00,2024-02-23 10:52:21+00:00,1,github-actions[bot],34,34,33,0.9705882352941176,0,10,95,82,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009722222222222222,0.47583333333333333,1
pytest-dev/pytest,12025,PR_kwDOAjwLdc5nwb-v,closed,0,2024-02-23T13:35:16Z,2024-02-23T13:52:43Z,2024-02-23T13:52:42Z,2024-02-23T13:52:42Z,github-actions[bot],Bot,CONTRIBUTOR,3,54,4,1,0,0,ff2f66d84affb0fbcbf841b1897c7599026730bc,backport-12022-to-8.0.x,pytest-dev/pytest,8a8eed609c3c20da452446e1686df41ebda96d11,8.0.x,,2024-02-23 13:35:16+00:00,2024-02-23 13:52:42+00:00,2024-02-23 13:52:42+00:00,merged,2024-02-23 13:52:42+00:00,2024-02-23 13:52:42+00:00,2024-02-23 13:39:13+00:00,1,github-actions[bot],35,35,34,0.9714285714285714,0,9,96,84,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06583333333333333,0.29055555555555557,1
pytest-dev/pytest,12027,PR_kwDOAjwLdc5nwm85,closed,0,2024-02-23T14:02:24Z,2024-02-23T20:41:17Z,2024-02-23T20:41:14Z,2024-02-23T20:41:14Z,bluetech,User,MEMBER,11,0,4,1,0,0,c09f74619b4126d16706d2a35d860838d1756d49,sys-last-exc,bluetech/pytest,b510adf9efcd21e7ff2ab8e93e925f3e8363bb7d,main,,2024-02-23 14:02:24+00:00,2024-02-23 20:41:14+00:00,2024-02-23 20:41:14+00:00,merged,2024-02-23 20:41:14+00:00,2024-02-23 20:41:14+00:00,2024-02-23 14:19:46+00:00,1,bluetech,48,47,46,0.9787234042553191,0,8,97,86,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.28944444444444445,6.647222222222222,1
pytest-dev/pytest,12029,PR_kwDOAjwLdc5n1Clr,closed,0,2024-02-24T22:02:41Z,2024-02-24T22:24:32Z,2024-02-24T22:24:32Z,2024-02-24T22:24:32Z,github-actions[bot],Bot,CONTRIBUTOR,41,10,10,1,0,0,31afeeb0df0e8bdab1325b5992a2cc733e981e82,release-8.0.2,pytest-dev/pytest,1b00a2f4fba7859c31dab4f5afdd9e1f07cbdd1e,8.0.x,,2024-02-24 22:02:41+00:00,2024-02-24 22:24:32+00:00,2024-02-24 22:24:32+00:00,merged,2024-02-24 22:24:32+00:00,2024-02-24 22:24:32+00:00,2024-02-24 22:04:16+00:00,1,github-actions[bot],36,36,35,0.9722222222222222,0,7,93,84,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.02638888888888889,0.3641666666666667,1
pytest-dev/pytest,12030,PR_kwDOAjwLdc5n1D26,closed,0,2024-02-24T22:26:44Z,2024-02-24T22:31:55Z,2024-02-24T22:31:53Z,2024-02-24T22:31:53Z,bluetech,User,MEMBER,41,10,10,1,0,0,7460b1aa3132d3ecfd47e399ec248f4097986aa5,cherry-pick-release,bluetech/pytest,84bd31de649eea0f7ea1cb5d9269fa184dc59a97,main,,2024-02-24 22:26:44+00:00,2024-02-24 22:31:53+00:00,2024-02-24 22:31:53+00:00,merged,2024-02-24 22:31:53+00:00,2024-02-24 22:31:53+00:00,,0,bluetech,49,48,47,0.9791666666666666,0,7,93,82,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08583333333333333,1
pytest-dev/pytest,12031,PR_kwDOAjwLdc5n1JLk,closed,0,2024-02-25T00:19:35Z,2024-02-25T00:50:45Z,2024-02-25T00:50:44Z,2024-02-25T00:50:44Z,github-actions[bot],Bot,CONTRIBUTOR,108,84,2,2,0,0,ffd727e9d60a638f915f49b25f89b9a38b8b9700,update-plugin-list/patch-affc652f1,pytest-dev/pytest,affc652f1c4edd1bc38aae7fc01cce1062f49b36,main,,2024-02-25 00:19:35+00:00,2024-02-25 00:50:44+00:00,2024-02-25 00:50:44+00:00,merged,2024-02-25 00:50:44+00:00,2024-02-25 00:50:44+00:00,2024-02-25 00:37:26+00:00,1,github-actions[bot],37,37,36,0.972972972972973,0,7,94,83,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2975,0.5191666666666667,1
pytest-dev/pytest,12032,PR_kwDOAjwLdc5n2Q97,closed,0,2024-02-25T19:11:58Z,2024-02-25T19:41:28Z,2024-02-25T19:41:28Z,,PrastianHD,User,NONE,6,0,1,1,1,0,bb167134dd9291175cbb57978688c9e830b34d7d,main,,73edefdd649b3fe23e29d884ef5982876db7e18b,main,,2024-02-25 19:11:58+00:00,2024-02-25 19:41:28+00:00,,closed_unmerged,2024-02-25 19:41:28+00:00,2024-02-25 19:41:28+00:00,,0,prastianhd,0,0,0,,1,7,94,82,2024-02-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.49166666666666664,1
pytest-dev/pytest,12033,PR_kwDOAjwLdc5n3PLr,closed,0,2024-02-26T03:55:21Z,2024-02-26T13:51:08Z,2024-02-26T13:51:07Z,2024-02-26T13:51:07Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,fd2ca97f1a1ed8227b7c93d4b6628e423db41f8d,dependabot/pip/testing/plugins_integration/anyio-curiotrio--4.3.0,pytest-dev/pytest,73edefdd649b3fe23e29d884ef5982876db7e18b,main,,2024-02-26 03:55:21+00:00,2024-02-26 13:51:07+00:00,2024-02-26 13:51:07+00:00,merged,2024-02-26 13:51:07+00:00,2024-02-26 13:51:07+00:00,,0,dependabot[bot],12,12,10,0.8333333333333334,0,7,91,80,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9.929444444444444,1
pytest-dev/pytest,12037,PR_kwDOAjwLdc5oGMaC,closed,0,2024-02-27T20:25:32Z,2024-02-28T07:28:18Z,2024-02-28T07:28:15Z,2024-02-28T07:28:15Z,bluetech,User,MEMBER,1,3,1,1,0,0,686f9e0720da7d50ea94fe54dbea85da50e300af,fixtures-getnextfixturedef-parent,bluetech/pytest,98b008ff6ca663723767f807cb730cc6833c9034,main,,2024-02-27 20:25:32+00:00,2024-02-28 07:28:15+00:00,2024-02-28 07:28:15+00:00,merged,2024-02-28 07:28:15+00:00,2024-02-28 07:28:15+00:00,2024-02-27 22:17:46+00:00,1,bluetech,50,49,48,0.9795918367346939,0,7,81,73,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8705555555555555,11.045277777777779,1
pytest-dev/pytest,12038,PR_kwDOAjwLdc5oGNTC,closed,0,2024-02-27T20:28:01Z,2024-03-03T13:45:37Z,2024-03-03T13:45:34Z,2024-03-03T13:45:34Z,bluetech,User,MEMBER,28,22,1,2,0,0,bd45ccd2ca399121fa91baa3fa0d25c2c36b6671,fixtures-rm-arg2index,bluetech/pytest,98b008ff6ca663723767f807cb730cc6833c9034,main,,2024-02-27 20:28:01+00:00,2024-03-03 13:45:34+00:00,2024-03-03 13:45:34+00:00,merged,2024-03-03 13:45:34+00:00,2024-03-03 13:45:34+00:00,2024-03-03 13:15:39+00:00,1,bluetech,51,49,48,0.9795918367346939,0,8,82,73,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112.79388888888889,113.2925,1
pytest-dev/pytest,12042,PR_kwDOAjwLdc5oV6cM,closed,0,2024-02-29T21:45:57Z,2024-03-01T13:20:33Z,2024-03-01T13:20:33Z,2024-03-01T13:20:33Z,donhui,User,CONTRIBUTOR,2,2,2,1,0,0,4db5e537091567b1a9a98707c0b8e244d01f3db5,docs-0301,donhui/pytest,c967d508d62ad9e073d495ddfdca437188f2283e,main,,2024-02-29 21:45:57+00:00,2024-03-01 13:20:33+00:00,2024-03-01 13:20:33+00:00,merged,2024-03-01 13:20:33+00:00,2024-03-01 13:20:33+00:00,2024-03-01 13:20:24+00:00,1,donhui,0,0,0,,1,8,78,69,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.574166666666667,15.576666666666666,1
pytest-dev/pytest,12043,PR_kwDOAjwLdc5oaJTc,closed,0,2024-03-01T13:15:25Z,2024-03-02T19:12:40Z,2024-03-02T19:09:20Z,2024-03-02T19:09:20Z,bluetech,User,MEMBER,177,47,4,5,1,2,31026a2df2f05228887f99e902f5e6d861710451,pyargs-root,bluetech/pytest,b6bf58abe8f02f9c0d30763fcb8ed346b5621e0b,main,,2024-03-01 13:15:25+00:00,2024-03-02 19:09:20+00:00,2024-03-02 19:09:20+00:00,merged,2024-03-02 19:09:20+00:00,2024-03-02 19:09:20+00:00,2024-03-02 16:54:37+00:00,1,bluetech,52,50,49,0.98,0,9,79,68,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27.653333333333332,29.898611111111112,1
pytest-dev/pytest,12048,PR_kwDOAjwLdc5ofgdb,closed,0,2024-03-02T21:24:38Z,2024-03-03T13:09:38Z,2024-03-03T13:09:36Z,2024-03-03T13:09:36Z,bluetech,User,MEMBER,38,24,3,1,0,0,434282e17f5f1f4fcc1464a0a0921cf19804bdd7,fixture-teardown-excgroup,bluetech/pytest,6ed005161d329cc079e6439a17e7ac935c7c02e0,main,,2024-03-02 21:24:38+00:00,2024-03-03 13:09:36+00:00,2024-03-03 13:09:36+00:00,merged,2024-03-03 13:09:36+00:00,2024-03-03 13:09:36+00:00,2024-03-03 12:40:38+00:00,1,bluetech,53,51,50,0.9803921568627451,0,8,75,67,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15.266666666666667,15.749444444444444,1
pytest-dev/pytest,12049,PR_kwDOAjwLdc5ofsS5,closed,0,2024-03-03T00:19:21Z,2024-03-03T12:50:43Z,2024-03-03T12:50:42Z,2024-03-03T12:50:42Z,github-actions[bot],Bot,CONTRIBUTOR,163,75,1,1,0,0,98d570dc543e0ceb568c11fdd110d25f5df8398f,update-plugin-list/patch-6ed005161,pytest-dev/pytest,6ed005161d329cc079e6439a17e7ac935c7c02e0,main,,2024-03-03 00:19:21+00:00,2024-03-03 12:50:42+00:00,2024-03-03 12:50:42+00:00,merged,2024-03-03 12:50:42+00:00,2024-03-03 12:50:42+00:00,2024-03-03 12:37:45+00:00,1,github-actions[bot],38,38,37,0.9736842105263158,0,9,73,67,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.306666666666667,12.5225,1
pytest-dev/pytest,12050,PR_kwDOAjwLdc5ogUxD,closed,0,2024-03-03T07:42:16Z,2024-03-03T12:42:18Z,2024-03-03T12:41:32Z,2024-03-03T12:41:32Z,mrbean-bremen,User,MEMBER,36,2,4,7,2,2,d473bf13e71ccf1cef754c49e30be3c3961fb86c,symlinked-tests,mrbean-bremen/pytest,6ed005161d329cc079e6439a17e7ac935c7c02e0,main,,2024-03-03 07:42:16+00:00,2024-03-03 12:41:32+00:00,2024-03-03 12:41:32+00:00,merged,2024-03-03 12:41:32+00:00,2024-03-03 12:41:32+00:00,2024-03-03 12:09:27+00:00,1,mrbean-bremen,1,1,1,1.0,0,10,73,67,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.453055555555555,4.987777777777778,1
pytest-dev/pytest,12051,PR_kwDOAjwLdc5ogq6F,closed,0,2024-03-03T12:51:11Z,2024-03-03T13:32:45Z,2024-03-03T13:07:19Z,2024-03-03T13:07:19Z,jakkdl,User,MEMBER,8,10,1,1,0,0,5e2ee7175c145f84ff9882be9496abb56e6e56f2,test_debugging_pythonbreakpoint,jakkdl/pytest,82fe28dae4eec900123175cee87245f37b964e5c,main,,2024-03-03 12:51:11+00:00,2024-03-03 13:07:19+00:00,2024-03-03 13:07:19+00:00,merged,2024-03-03 13:07:19+00:00,2024-03-03 13:07:19+00:00,2024-03-03 13:02:16+00:00,1,jakkdl,2,1,1,1.0,0,8,74,70,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18472222222222223,0.2688888888888889,1
pytest-dev/pytest,12052,PR_kwDOAjwLdc5ogtrt,closed,0,2024-03-03T13:20:27Z,2024-03-07T22:12:23Z,2024-03-07T22:12:20Z,2024-03-07T22:12:20Z,nicoddemus,User,MEMBER,4,4,3,1,0,0,de19c7b6e29f983099f4305625b301b05c068433,rename-to-dev-extras,nicoddemus/pytest,f4e10251a4a003495b5228cea421d4de5fa0ce89,main,,2024-03-03 13:20:27+00:00,2024-03-07 22:12:20+00:00,2024-03-07 22:12:20+00:00,merged,2024-03-07 22:12:20+00:00,2024-03-07 22:12:20+00:00,2024-03-03 13:36:10+00:00,1,nicoddemus,20,20,18,0.9,0,7,75,72,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2619444444444444,104.86472222222223,1
pytest-dev/pytest,12054,PR_kwDOAjwLdc5ohVQY,closed,0,2024-03-03T20:47:26Z,2024-03-03T21:25:10Z,2024-03-03T21:25:09Z,2024-03-03T21:25:09Z,github-actions[bot],Bot,CONTRIBUTOR,182,61,26,1,0,0,b9a167f9bbbd6eda4f0360c5bf5b7f5af50f2bc4,release-8.1.0,pytest-dev/pytest,00043f7f1047b29fdaeb18e169fe9d6146988cb8,8.1.x,,2024-03-03 20:47:26+00:00,2024-03-03 21:25:09+00:00,2024-03-03 21:25:09+00:00,merged,2024-03-03 21:25:09+00:00,2024-03-03 21:25:09+00:00,2024-03-03 20:54:24+00:00,1,github-actions[bot],39,39,38,0.9743589743589743,0,7,76,72,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.11611111111111111,0.6286111111111111,1
